sil_command,speed,lean_angle,lean_rate,hand_angle,fork_angle,fork_rate,lean_torque,hand_torque,command_fork,command_hand
,-1.07992,0.00000,0.01445,0.00000,0.00000,-68.63467,0.00000,0.00000,0.00000,0.00000
,-0.53996,0.00014,0.01418,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,-0.35997,0.00029,0.00897,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,-0.26998,0.00038,0.01164,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,-0.21598,0.00049,0.00824,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,-0.17999,0.00057,0.01007,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,-0.15427,0.00068,0.00831,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,-0.13499,0.00076,0.00862,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,-0.11999,0.00084,0.00408,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,-0.10799,0.00089,0.00619,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,-0.09817,0.00095,0.00725,-0.13181,-0.73233,0.00000,0.00000,0.00000,3.83394,1.62205
,-0.08999,0.00102,0.00302,-0.13181,-0.73233,0.00000,0.00000,0.00000,0.98306,0.44238
,-0.08307,0.00105,0.00589,-0.13181,-0.73080,0.15340,0.00000,0.00000,0.97327,0.43823
,-0.07714,0.00111,0.01204,-0.13181,-0.72773,0.30680,0.00000,0.00000,0.96096,0.43296
,-0.07199,0.00123,-0.00176,-0.13181,-0.72390,0.38347,0.00000,0.00000,0.95105,0.42863
,-0.06750,0.00121,-0.00803,-0.13181,-0.71853,0.53692,0.00000,0.00000,0.93497,0.42166
,-0.06352,0.00113,-0.00225,-0.13181,-0.71546,0.30680,0.00000,0.00000,0.94087,0.42392
,-0.06000,0.00111,-0.02090,-0.13181,-0.71316,0.23007,0.00000,0.00000,0.94075,0.42373
,0.00000,0.00090,-0.01106,-0.13181,-0.71316,0.00000,0.00000,0.00000,0.95167,0.42825
,0.00000,0.00079,-0.01227,-0.13181,-0.71316,0.00000,0.00000,0.00000,0.95167,0.42825
,0.00000,0.00067,-0.01698,-0.13258,-0.71316,0.00000,0.00000,0.00000,0.94678,0.42618
,0.00000,0.00050,0.00969,-0.13335,-0.71316,0.00000,0.00000,0.00000,0.94552,0.42562
,0.00000,0.00059,0.00839,-0.13411,-0.71392,-0.07668,0.00000,0.00000,0.94916,0.42712
,0.00000,0.00068,0.03773,-0.13488,-0.71392,0.00000,0.00000,0.00000,0.94426,0.42505
,0.00000,0.00105,0.01527,-0.13642,-0.71392,0.00000,0.00000,0.00000,0.93811,0.42241
,0.00000,0.00121,0.00519,-0.13795,-0.71392,0.00000,0.00000,0.00000,0.93560,0.42128
,0.00000,0.00126,-0.01829,-0.14025,-0.71392,0.00000,0.00000,0.00000,0.92819,0.41808
,0.00000,0.00108,-0.01387,-0.14332,-0.71392,0.00000,0.00000,0.00000,0.91953,0.41432
,0.00000,0.00094,-0.00641,-0.14639,-0.71392,0.00000,0.00000,0.00000,0.91451,0.41206
,0.00000,0.00087,0.01720,-0.14869,-0.71392,0.00000,0.00000,0.00000,0.91438,0.41187
,0.00000,0.00104,0.04119,-0.15176,-0.71392,0.00000,0.00000,0.00000,0.90572,0.40810
,0.00000,0.00146,0.01552,-0.15406,-0.71469,-0.07672,0.00000,0.00000,0.91049,0.40998
,0.00000,0.00161,0.00993,-0.15712,-0.71546,-0.07668,0.00000,0.00000,0.90308,0.40678
,0.00000,0.00171,-0.01625,-0.15943,-0.71546,0.00000,0.00000,0.00000,0.89931,0.40509
,0.00000,0.00155,-0.02622,-0.16173,-0.71546,0.00000,0.00000,0.00000,0.89555,0.40339
,0.00000,0.00128,-0.03144,-0.16403,-0.71546,0.00000,0.00000,0.00000,0.89178,0.40170
,0.00000,0.00097,-0.01820,-0.16633,-0.71546,0.00000,0.00000,0.00000,0.88801,0.40000
,0.00000,0.00079,-0.00894,-0.16863,-0.71546,0.00000,0.00000,0.00000,0.88425,0.39831
,0.00000,0.00070,0.00666,-0.17016,-0.71546,0.00000,0.00000,0.00000,0.88538,0.39868
,0.00000,0.00076,-0.00474,-0.17170,-0.71546,0.00000,0.00000,0.00000,0.88287,0.39755
,0.00000,0.00072,-0.00015,-0.17246,-0.71546,0.00000,0.00000,0.00000,0.88525,0.39850
,0.00000,0.00072,-0.00434,-0.17323,-0.71546,0.00000,0.00000,0.00000,0.88400,0.39793
,0.00000,0.00067,-0.01261,-0.17400,-0.71546,0.00000,0.00000,0.00000,0.88274,0.39737
,0.00000,0.00055,-0.00650,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88149,0.39680
,0.00000,0.00048,-0.00627,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,0.00042,0.00219,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,0.00044,0.00070,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,0.00045,-0.00169,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,0.00043,-0.00227,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,0.00041,-0.00395,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,0.00037,-0.00476,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,0.00032,-0.00766,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,0.00024,-0.00774,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,0.00017,-0.00805,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,0.00008,-0.00978,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,-0.00001,-0.00567,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,-0.00007,0.00091,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,-0.00006,0.00130,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,-0.00005,-0.00125,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,-0.00006,0.00329,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,-0.00003,0.00716,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,0.00004,0.00294,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,0.00007,0.00035,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,0.00008,0.00204,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,0.00010,0.00498,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,0.00015,0.00748,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,0.00022,0.00796,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,0.00030,0.00622,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,0.00036,0.00518,-0.17477,-0.71546,0.00000,0.00000,0.00000,0.88513,0.39831
,0.00000,0.00042,0.00396,-0.17553,-0.71546,0.00000,0.00000,0.00000,0.88023,0.39624
,0.00000,0.00045,0.00267,-0.17553,-0.71546,0.00000,0.00000,0.00000,0.88387,0.39774
,0.00000,0.00048,0.00079,-0.17553,-0.71546,0.00000,0.00000,0.00000,0.88387,0.39774
,0.00000,0.00049,0.00325,-0.17630,-0.71546,0.00000,0.00000,0.00000,0.87897,0.39567
,0.00000,0.00052,0.00243,-0.17630,-0.71546,0.00000,0.00000,0.00000,0.88262,0.39718
,0.00000,0.00055,0.00776,-0.17707,-0.71546,0.00000,0.00000,0.00000,0.87772,0.39511
,0.00000,0.00062,0.00894,-0.17783,-0.71546,0.00000,0.00000,0.00000,0.87646,0.39454
,0.00000,0.00071,0.00721,-0.17860,-0.71546,0.00000,0.00000,0.00000,0.87521,0.39398
,0.00000,0.00078,0.00618,-0.17860,-0.71546,0.00000,0.00000,0.00000,0.87885,0.39548
,0.00000,0.00084,0.01089,-0.17937,-0.71546,0.00000,0.00000,0.00000,0.87395,0.39341
,0.00000,0.00095,0.00673,-0.17937,-0.71546,0.00000,0.00000,0.00000,0.87759,0.39492
,0.00000,0.00102,0.00567,-0.18013,-0.71546,0.00000,0.00000,0.00000,0.87270,0.39285
,0.00000,0.00108,0.00862,-0.18090,-0.71546,0.00000,0.00000,0.00000,0.87144,0.39228
,0.00000,0.00116,0.01027,-0.18167,-0.71546,0.00000,0.00000,0.00000,0.87019,0.39172
,0.00000,0.00126,0.00819,-0.18244,-0.71546,0.00000,0.00000,0.00000,0.86893,0.39115
,0.00000,0.00135,0.00651,-0.18244,-0.71546,0.00000,0.00000,0.00000,0.87257,0.39266
,0.00000,0.00141,0.00518,-0.18320,-0.71546,0.00000,0.00000,0.00000,0.86767,0.39059
,0.00000,0.00146,0.00710,-0.18320,-0.71546,0.00000,0.00000,0.00000,0.87132,0.39209
,0.00000,0.00153,0.00623,-0.18397,-0.71546,0.00000,0.00000,0.00000,0.86642,0.39002
,0.00000,0.00159,0.00687,-0.18474,-0.71546,0.00000,0.00000,0.00000,0.86516,0.38946
,0.00000,0.00166,0.00906,-0.18550,-0.71546,0.00000,0.00000,0.00000,0.86391,0.38889
,0.00000,0.00175,0.00527,-0.18550,-0.71546,0.00000,0.00000,0.00000,0.86755,0.39040
,0.00000,0.00180,0.00820,-0.18627,-0.71546,0.00000,0.00000,0.00000,0.86265,0.38833
,0.00000,0.00188,0.00654,-0.18627,-0.71546,0.00000,0.00000,0.00000,0.86629,0.38983
