-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150
-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150
-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150
-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150
-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150
-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150
-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150
-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150
-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150
-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150,-0.150
