sil_command,speed,lean_angle,lean_rate,hand_angle,fork_angle,fork_rate,lean_torque,hand_torque,command_fork,command_hand
,0.00000,0.00000,0.03729,0.00000,0.00000,6.98612,0.00000,0.00000,0.00000,0.00000
,0.00000,0.00037,0.03475,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,0.00072,0.03526,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,0.00107,0.03306,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,0.00140,0.03545,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,0.00176,0.03509,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,0.00211,0.03352,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,0.00244,0.02545,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,0.00270,0.02111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,0.00291,0.02120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,0.00312,0.01647,-0.03901,0.07454,0.00000,0.00000,0.00000,-0.72495,-0.30671
,0.00000,0.00329,0.01587,-0.03901,0.07454,0.00000,0.00000,0.00000,-0.18588,-0.08365
,0.00000,0.00344,0.01392,-0.03901,0.07454,0.00000,0.00000,0.00000,-0.18588,-0.08365
,0.00000,0.00358,0.01337,-0.03901,0.07454,0.00000,0.00000,0.00000,-0.18588,-0.08365
,0.00000,0.00372,0.01130,-0.03901,0.07454,0.00000,0.00000,0.00000,-0.18588,-0.08365
,0.00000,0.00383,0.01290,-0.03901,0.07454,0.00000,0.00000,0.00000,-0.18588,-0.08365
,0.00000,0.00396,0.00310,-0.03901,0.07454,0.00000,0.00000,0.00000,-0.18588,-0.08365
,0.00000,0.00399,0.00345,-0.03901,0.07454,0.00000,0.00000,0.00000,-0.18588,-0.08365
,0.00000,0.00402,0.00428,-0.03901,0.07454,0.00000,0.00000,0.00000,-0.18588,-0.08365
,0.00000,0.00406,0.00428,-0.03901,0.07454,0.00000,0.00000,0.00000,-0.18588,-0.08365
,0.00000,0.00411,0.00623,-0.03901,0.07454,0.00000,0.00000,0.00000,-0.18588,-0.08365
,0.00000,0.00417,0.00882,-0.03901,0.07454,0.00000,0.00000,0.00000,-0.18588,-0.08365
,0.00000,0.00426,0.00814,-0.03901,0.07454,0.00000,0.00000,0.00000,-0.18588,-0.08365
,0.00000,0.00434,0.00525,-0.03824,0.07454,0.00000,0.00000,0.00000,-0.18099,-0.08158
,0.00000,0.00439,0.00663,-0.03824,0.07454,0.00000,0.00000,0.00000,-0.18463,-0.08308
,0.00000,0.00446,0.00495,-0.03824,0.07454,0.00000,0.00000,0.00000,-0.18463,-0.08308
,0.00000,0.00450,0.00173,-0.03824,0.07454,0.00000,0.00000,0.00000,-0.18463,-0.08308
,0.00000,0.00452,-0.00132,-0.03824,0.07454,0.00000,0.00000,0.00000,-0.18463,-0.08308
,0.00000,0.00451,0.00211,-0.03747,0.07454,0.00000,0.00000,0.00000,-0.17973,-0.08101
