0.04862,0.00000,-0.00288,0.00442,-0.73304,-1.70027,0.00000,0.00000,0.54965,0.59828,0.00000
0.07146,0.00000,-0.00283,0.00650,-0.73304,-1.70027,0.00000,0.00000,0.54783,0.61929,0.00000
0.06067,0.00000,-0.00275,0.00552,-0.73304,-1.70027,0.00000,0.00000,0.54623,0.60691,0.00000
0.09479,0.00000,-0.00269,0.00862,-0.73304,-1.70027,0.00000,0.00000,0.54490,0.63969,0.00000
0.10157,0.00000,-0.00259,0.00923,-0.73304,-1.70027,0.00000,0.00000,0.54385,0.64542,0.00000
0.12698,0.00000,-0.00249,0.01154,-0.73304,-1.70027,0.00000,0.00000,0.54306,0.67003,0.00000
0.11463,0.00000,-0.00237,0.01042,-0.73304,-1.70027,0.00000,0.00000,0.54250,0.65713,0.00000
0.13012,0.00000,-0.00226,0.01183,-0.73304,-1.70027,0.00000,0.00000,0.54426,0.67438,0.00000
0.17398,0.00000,-0.00213,0.01582,-0.73304,-1.70027,0.00000,0.00000,0.54948,0.72346,0.00000
0.16756,0.00000,-0.00197,0.01523,-0.73304,-1.70027,0.00000,0.00000,0.55439,0.72196,0.00000
0.14524,0.00000,-0.00181,0.01320,-0.73304,-1.70027,0.00000,0.00000,0.55658,0.70182,0.00000
0.20208,0.00000,-0.00167,0.01837,-0.73304,-1.70027,0.00000,0.00000,0.55684,0.75893,0.00000
0.20421,0.00000,-0.00148,0.01856,-0.73304,-1.70027,0.00000,0.00000,0.55586,0.76007,0.00000
0.16422,0.00000,-0.00129,0.01493,-0.73304,-1.70027,0.00000,0.00000,0.55414,0.71836,0.00000
0.15126,0.00000,-0.00114,0.01375,-0.73304,-1.70027,0.00000,0.00000,0.55422,0.70548,0.00000
0.17878,0.00000,-0.00100,0.01625,-0.73304,-1.70027,0.00000,0.00000,0.55970,0.73848,0.00000
0.19304,0.00000,-0.00084,0.01755,-0.73304,-1.70027,0.00000,0.00000,0.56819,0.76123,0.00000
0.15982,0.00000,-0.00066,0.01453,-0.73304,-1.70027,0.00000,0.00000,0.57369,0.73351,0.00000
0.18309,0.00000,-0.00051,0.01664,-0.73304,-1.70027,0.00000,0.00000,0.57471,0.75780,0.00000
0.17279,0.00000,-0.00034,0.01571,-0.73304,-1.70027,0.00000,0.00000,0.57277,0.74555,0.00000
0.16765,0.00000,-0.00019,0.01524,-0.73304,-1.70027,0.00000,0.00000,0.56908,0.73673,0.00000
0.17800,0.00000,-0.00003,0.01618,-0.73304,-1.70027,0.00000,0.00000,0.56458,0.74258,0.00000
0.16977,0.00000,0.00013,0.01543,-0.73304,-1.70027,0.00000,0.00000,0.55991,0.72968,0.00000
0.14522,0.00000,0.00028,0.01320,-0.73304,-1.70027,0.00000,0.00000,0.55763,0.70285,0.00000
0.12748,0.00000,0.00041,0.01159,-0.73304,-1.70027,0.00000,0.00000,0.56132,0.68881,0.00000
0.16720,0.00000,0.00053,0.01520,-0.73304,-1.70027,0.00000,0.00000,0.57066,0.73786,0.00000
0.17967,0.00000,0.00068,0.01633,-0.73304,-1.70027,0.00000,0.00000,0.58076,0.76043,0.00000
0.15897,0.00000,0.00084,0.01445,-0.73304,-1.70027,0.00000,0.00000,0.58627,0.74524,0.00000
0.18051,0.00000,0.00098,0.01641,-0.73304,-1.70027,0.00000,0.00000,0.58629,0.76679,0.00000
0.14179,0.00000,0.00114,0.01289,-0.73304,-1.70027,0.00000,0.00000,0.58277,0.72457,0.00000
0.14095,0.00000,0.00126,0.01281,-0.73304,-1.70027,0.00000,0.00000,0.57728,0.71823,0.00000
0.13961,0.00000,0.00139,0.01269,-0.73304,-1.70027,0.00000,0.00000,0.57308,0.71269,0.00000
0.10638,0.00000,0.00151,0.00967,-0.73304,-1.70027,0.00000,0.00000,0.57429,0.68067,0.00000
0.14429,0.00000,0.00160,0.01312,-0.73304,-1.70027,0.00000,0.00000,0.58100,0.72529,0.00000
0.18043,0.00000,0.00172,0.01640,-0.73304,-1.70027,0.00000,0.00000,0.58858,0.76900,0.00000
0.16105,0.00000,0.00188,0.01464,-0.73304,-1.70027,0.00000,0.00000,0.58973,0.75078,0.00000
0.12318,0.00000,0.00202,0.01120,-0.73304,-1.70027,0.00000,0.00000,0.58454,0.70772,0.00000
0.14688,0.00000,0.00213,0.01335,-0.73304,-1.70027,0.00000,0.00000,0.58208,0.72896,0.00000
0.13737,0.00000,0.00225,0.01249,-0.73304,-1.70027,0.00000,0.00000,0.58368,0.72105,0.00000
0.14731,0.00000,0.00237,0.01339,-0.73304,-1.70027,0.00000,0.00000,0.58352,0.73083,0.00000
0.14429,0.00000,0.00249,0.01312,-0.73304,-1.70027,0.00000,0.00000,0.58012,0.72441,0.00000
0.13052,0.00000,0.00262,0.01187,-0.73304,-1.70027,0.00000,0.00000,0.57490,0.70542,0.00000
0.15457,0.00000,0.00272,0.01405,-0.73304,-1.70027,0.00000,0.00000,0.57107,0.72564,0.00000
0.15332,0.00000,0.00286,0.01394,-0.73304,-1.70027,0.00000,0.00000,0.57056,0.72389,0.00000
0.17184,0.00000,0.00298,0.01562,-0.73304,-1.70027,0.00000,0.00000,0.57010,0.74194,0.00000
0.14251,0.00000,0.00313,0.01296,-0.73304,-1.70027,0.00000,0.00000,0.56970,0.71221,0.00000
0.18730,0.00000,0.00325,0.01703,-0.73304,-1.70027,0.00000,0.00000,0.57362,0.76093,0.00000
0.19070,0.00000,0.00341,0.01734,-0.73304,-1.70027,0.00000,0.00000,0.58213,0.77283,0.00000
0.17866,0.00000,0.00357,0.01624,-0.73304,-1.70027,0.00000,0.00000,0.59076,0.76942,0.00000
0.21266,0.00000,0.00372,0.01933,-0.73304,-1.70027,0.00000,0.00000,0.59454,0.80720,0.00000
0.19849,0.00000,0.00389,0.01804,-0.73304,-1.70027,0.00000,0.00000,0.59490,0.79339,0.00000
0.20742,0.00000,0.00406,0.01886,-0.73304,-1.70027,0.00000,0.00000,0.59516,0.80258,0.00000
0.20483,0.00000,0.00423,0.01862,-0.73304,-1.70027,0.00000,0.00000,0.59322,0.79805,0.00000
0.20951,0.00000,0.00441,0.01905,-0.73304,-1.70027,0.00000,0.00000,0.58152,0.79103,0.00000
0.24445,0.00000,0.00458,0.02222,-0.73304,-1.70027,0.00000,0.00000,0.56025,0.80470,0.00000
0.24270,0.00000,0.00479,0.02206,-0.73304,-1.70027,0.00000,0.00000,0.54519,0.78789,0.00000
0.22764,0.00000,0.00499,0.02069,-0.73304,-1.70027,0.00000,0.00000,0.54167,0.76931,0.00000
0.28535,0.00000,0.00518,0.02594,-0.73304,-1.70027,0.00000,0.00000,0.54372,0.82907,0.00000
0.24489,0.00000,0.00542,0.02226,-0.73304,-1.70027,0.00000,0.00000,0.55130,0.79619,0.00000
0.26120,0.00000,0.00562,0.02375,-0.73304,-1.70027,0.00000,0.00000,0.56395,0.82514,0.00000
0.28573,0.00000,0.00583,0.02598,-0.73304,-1.70027,0.00000,0.00000,0.57670,0.86243,0.00000
0.28694,0.00000,0.00607,0.02609,-0.73304,-1.70027,0.00000,0.00000,0.58424,0.87119,0.00000
0.26241,0.00000,0.00631,0.02386,-0.73304,-1.70027,0.00000,0.00000,0.58572,0.84814,0.00000
0.27402,0.00000,0.00652,0.02491,-0.73304,-1.70027,0.00000,0.00000,0.58532,0.85934,0.00000
0.22993,0.00000,0.00675,0.02090,-0.73304,-1.70027,0.00000,0.00000,0.58798,0.81792,0.00000
0.23734,0.00000,0.00693,0.02158,-0.73304,-1.70027,0.00000,0.00000,0.59240,0.82974,0.00000
0.21758,0.00000,0.00713,0.01978,-0.73304,-1.70027,0.00000,0.00000,0.59334,0.81092,0.00000
0.25754,0.00000,0.00730,0.02341,-0.73304,-1.70027,0.00000,0.00000,0.59198,0.84953,0.00000
0.25796,0.00000,0.00750,0.02345,-0.73304,-1.70027,0.00000,0.00000,0.59137,0.84933,0.00000
0.25669,0.00000,0.00771,0.02334,-0.73304,-1.70027,0.00000,0.00000,0.59130,0.84799,0.00000
0.24715,0.00000,0.00791,0.02247,-0.73304,-1.70027,0.00000,0.00000,0.59157,0.83872,0.00000
0.29454,0.00000,0.00810,0.02678,-0.73304,-1.70027,0.00000,0.00000,0.58992,0.88446,0.00000
0.32030,0.00000,0.00834,0.02912,-0.73304,-1.70027,0.00000,0.00000,0.58717,0.90747,0.00000
0.25214,0.00000,0.00860,0.02292,-0.73304,-1.70027,0.00000,0.00000,0.58606,0.83820,0.00000
0.29612,0.00000,0.00879,0.02692,-0.73304,-1.70027,0.00000,0.00000,0.58396,0.88008,0.00000
0.26539,0.00000,0.00903,0.02413,-0.73304,-1.70027,0.00000,0.00000,0.57928,0.84467,0.00000
0.28000,0.00000,0.00924,0.02545,-0.73304,-1.70027,0.00000,0.00000,0.57544,0.85544,0.00000
0.28125,0.00000,0.00946,0.02557,-0.73304,-1.70027,0.00000,0.00000,0.57457,0.85583,0.00000
0.27356,0.00000,0.00968,0.02487,-0.73304,-1.70027,0.00000,0.00000,0.57356,0.84711,0.00000
0.31055,0.00000,0.00989,0.02823,-0.73304,-1.70027,0.00000,0.00000,0.57040,0.88095,0.00000
0.26229,0.00000,0.01013,0.02384,-0.73304,-1.70027,0.00000,0.00000,0.56826,0.83054,0.00000
0.27255,0.00000,0.01033,0.02478,-0.73304,-1.70027,0.00000,0.00000,0.56905,0.84160,0.00000
0.28157,0.00000,0.01054,0.02560,-0.73304,-1.70027,0.00000,0.00000,0.56954,0.85111,0.00000
0.23897,0.00000,0.01077,0.02172,-0.73304,-1.70027,0.00000,0.00000,0.56768,0.80666,0.00000
0.22944,0.00000,0.01096,0.02086,-0.73304,-1.70027,0.00000,0.00000,0.56446,0.79390,0.00000
0.26731,0.00000,0.01112,0.02430,-0.73304,-1.70027,0.00000,0.00000,0.56062,0.82793,0.00000
0.30473,0.00000,0.01131,0.02770,-0.73304,-1.70027,0.00000,0.00000,0.55670,0.86143,0.00000
0.24992,0.00000,0.01154,0.02272,-0.73304,-1.70027,0.00000,0.00000,0.55516,0.80508,0.00000
0.27017,0.00000,0.01172,0.02456,-0.73304,-1.70027,0.00000,0.00000,0.55739,0.82757,0.00000
0.23646,0.00000,0.01192,0.02150,-0.73304,-1.70027,0.00000,0.00000,0.55975,0.79620,0.00000
0.27388,0.00000,0.01209,0.02490,-0.73304,-1.70027,0.00000,0.00000,0.56199,0.83587,0.00000
0.25140,0.00000,0.01229,0.02285,-0.73304,-1.70027,0.00000,0.00000,0.56823,0.81963,0.00000
0.23759,0.00000,0.01247,0.02160,-0.73304,-1.70027,0.00000,0.00000,0.57652,0.81412,0.00000
0.28492,0.00000,0.01264,0.02590,-0.73304,-1.70027,0.00000,0.00000,0.58123,0.86615,0.00000
0.23324,0.00000,0.01284,0.02120,-0.73304,-1.70027,0.00000,0.00000,0.58113,0.81436,0.00000
0.24654,0.00000,0.01300,0.02241,-0.73304,-1.70027,0.00000,0.00000,0.57795,0.82450,0.00000
0.23569,0.00000,0.01317,0.02143,-0.73304,-1.70027,0.00000,0.00000,0.57306,0.80876,0.00000
0.21365,0.00000,0.01333,0.01942,-0.73304,-1.70027,0.00000,0.00000,0.56747,0.78112,0.00000
0.22656,0.00000,0.01347,0.02060,-0.73304,-1.70027,0.00000,0.00000,0.56186,0.78843,0.00000
0.22863,0.00000,0.01362,0.02078,-0.73304,-1.70027,0.00000,0.00000,0.55671,0.78534,0.00000
0.21348,0.00000,0.01377,0.01941,-0.73304,-1.70027,0.00000,0.00000,0.55438,0.76786,0.00000
0.16387,0.00000,0.01390,0.01490,-0.73304,-1.70027,0.00000,0.00000,0.55617,0.72004,0.00000
0.14054,0.00000,0.01399,0.01278,-0.73304,-1.70027,0.00000,0.00000,0.55834,0.69887,0.00000
0.11250,0.00000,0.01405,0.01023,-0.73304,-1.70027,0.00000,0.00000,0.56057,0.67308,0.00000
0.13653,0.00000,0.01412,0.01241,-0.73304,-1.70027,0.00000,0.00000,0.56480,0.70132,0.00000
0.15284,0.00000,0.01419,0.01389,-0.73304,-1.70027,0.00000,0.00000,0.56783,0.72067,0.00000
0.11832,0.00000,0.01427,0.01076,-0.73304,-1.70027,0.00000,0.00000,0.56773,0.68606,0.00000
0.07950,0.00000,0.01431,0.00723,-0.73304,-1.70027,0.00000,0.00000,0.56564,0.64514,0.00000
0.06780,0.00000,0.01432,0.00616,-0.73304,-1.70027,0.00000,0.00000,0.56243,0.63023,0.00000
0.04575,0.00000,0.01432,0.00416,-0.73304,-1.70027,0.00000,0.00000,0.56301,0.60876,0.00000
0.05559,0.00000,0.01429,0.00505,-0.73304,-1.70027,0.00000,0.00000,0.57022,0.62581,0.00000
-0.01290,0.00000,0.01428,-0.00117,-0.73304,-1.70027,0.00000,0.00000,0.57686,0.56396,0.00000
0.02060,0.00000,0.01421,0.00187,-0.73304,-1.70027,0.00000,0.00000,0.57836,0.59896,0.00000
-0.02992,0.00000,0.01417,-0.00272,-0.73304,-1.70027,0.00000,0.00000,0.57855,0.54863,0.00000
-0.02998,0.00000,0.01409,-0.00273,-0.73304,-1.70027,0.00000,0.00000,0.58002,0.55004,0.00000
-0.04468,0.00000,0.01400,-0.00406,-0.73304,-1.70027,0.00000,0.00000,0.58006,0.53538,0.00000
-0.04944,0.00000,0.01390,-0.00449,-0.73304,-1.70027,0.00000,0.00000,0.57919,0.52975,0.00000
-0.08609,0.00000,0.01380,-0.00783,-0.73304,-1.70027,0.00000,0.00000,0.58205,0.49596,0.00000
-0.08967,0.00000,0.01366,-0.00815,-0.73304,-1.70027,0.00000,0.00000,0.58919,0.49952,0.00000
-0.09616,0.00000,0.01352,-0.00874,-0.73304,-1.70027,0.00000,0.00000,0.59639,0.50023,0.00000
-0.11295,0.00000,0.01337,-0.01027,-0.73304,-1.70027,0.00000,0.00000,0.59879,0.48584,0.00000
-0.06098,0.00000,0.01322,-0.00554,-0.73304,-1.70027,0.00000,0.00000,0.59792,0.53694,0.00000
-0.09678,0.00000,0.01310,-0.00880,-0.73304,-1.70027,0.00000,0.00000,0.59716,0.50038,0.00000
-0.09941,0.00000,0.01296,-0.00904,-0.73304,-1.70027,0.00000,0.00000,0.59652,0.49710,0.00000
-0.09036,0.00000,0.01281,-0.00821,-0.73304,-1.70027,0.00000,0.00000,0.59601,0.50565,0.00000
-0.06077,0.00000,0.01267,-0.00552,-0.73304,-1.70027,0.00000,0.00000,0.59350,0.53273,0.00000
-0.07459,0.00000,0.01256,-0.00678,-0.73304,-1.70027,0.00000,0.00000,0.58991,0.51532,0.00000
-0.08198,0.00000,0.01244,-0.00745,-0.73304,-1.70027,0.00000,0.00000,0.59016,0.50819,0.00000
-0.09109,0.00000,0.01232,-0.00828,-0.73304,-1.70027,0.00000,0.00000,0.59286,0.50177,0.00000
-0.07390,0.00000,0.01218,-0.00672,-0.73304,-1.70027,0.00000,0.00000,0.59266,0.51876,0.00000
-0.06534,0.00000,0.01206,-0.00594,-0.73304,-1.70027,0.00000,0.00000,0.59062,0.52528,0.00000
-0.07958,0.00000,0.01197,-0.00723,-0.73304,-1.70027,0.00000,0.00000,0.58969,0.51011,0.00000
-0.05206,0.00000,0.01185,-0.00473,-0.73304,-1.70027,0.00000,0.00000,0.58742,0.53536,0.00000
-0.05989,0.00000,0.01175,-0.00544,-0.73304,-1.70027,0.00000,0.00000,0.58234,0.52245,0.00000
-0.04870,0.00000,0.01165,-0.00443,-0.73304,-1.70027,0.00000,0.00000,0.57801,0.52931,0.00000
-0.05350,0.00000,0.01156,-0.00486,-0.73304,-1.70027,0.00000,0.00000,0.57874,0.52524,0.00000
-0.04703,0.00000,0.01148,-0.00428,-0.73304,-1.70027,0.00000,0.00000,0.58478,0.53775,0.00000
-0.04111,0.00000,0.01138,-0.00374,-0.73304,-1.70027,0.00000,0.00000,0.58950,0.54840,0.00000
-0.02225,0.00000,0.01130,-0.00202,-0.73304,-1.70027,0.00000,0.00000,0.58663,0.56437,0.00000
-0.01888,0.00000,0.01124,-0.00172,-0.73304,-1.70027,0.00000,0.00000,0.57910,0.56022,0.00000
-0.01629,0.00000,0.01118,-0.00148,-0.73304,-1.70027,0.00000,0.00000,0.57346,0.55716,0.00000
-0.01887,0.00000,0.01111,-0.00172,-0.73304,-1.70027,0.00000,0.00000,0.57159,0.55272,0.00000
-0.00309,0.00000,0.01106,-0.00028,-0.73304,-1.70027,0.00000,0.00000,0.57017,0.56708,0.00000
-0.01902,0.00000,0.01101,-0.00173,-0.73304,-1.70027,0.00000,0.00000,0.56703,0.54801,0.00000
-0.00184,0.00000,0.01095,-0.00017,-0.73304,-1.70027,0.00000,0.00000,0.56304,0.56120,0.00000
0.02788,0.00000,0.01091,0.00253,-0.73304,-1.70027,0.00000,0.00000,0.55883,0.58670,0.00000
0.00590,0.00000,0.01089,0.00054,-0.73304,-1.70027,0.00000,0.00000,0.55481,0.56070,0.00000
0.02309,0.00000,0.01086,0.00210,-0.73304,-1.70027,0.00000,0.00000,0.55335,0.57645,0.00000
0.02043,0.00000,0.01083,0.00186,-0.73304,-1.70027,0.00000,0.00000,0.55792,0.57835,0.00000
0.02777,0.00000,0.01080,0.00252,-0.73304,-1.70027,0.00000,0.00000,0.56597,0.59373,0.00000
0.01340,0.00000,0.01079,0.00122,-0.73304,-1.70027,0.00000,0.00000,0.57136,0.58476,0.00000
0.01464,0.00000,0.01076,0.00133,-0.73304,-1.70027,0.00000,0.00000,0.57250,0.58714,0.00000
0.01981,0.00000,0.01073,0.00180,-0.73304,-1.70027,0.00000,0.00000,0.57081,0.59062,0.00000
0.03450,0.00000,0.01072,0.00314,-0.73304,-1.70027,0.00000,0.00000,0.56745,0.60194,0.00000
0.07967,0.00000,0.01072,0.00724,-0.73304,-1.70027,0.00000,0.00000,0.56328,0.64295,0.00000
0.07275,0.00000,0.01076,0.00661,-0.73304,-1.70027,0.00000,0.00000,0.55893,0.63168,0.00000
0.08947,0.00000,0.01078,0.00813,-0.73304,-1.70027,0.00000,0.00000,0.55482,0.64429,0.00000
0.09329,0.00000,0.01082,0.00848,-0.73304,-1.70027,0.00000,0.00000,0.55118,0.64447,0.00000
0.15186,0.00000,0.01086,0.01381,-0.73304,-1.70027,0.00000,0.00000,0.55027,0.70213,0.00000
0.13151,0.00000,0.01096,0.01196,-0.73304,-1.70027,0.00000,0.00000,0.55330,0.68481,0.00000
0.18186,0.00000,0.01104,0.01653,-0.73304,-1.70027,0.00000,0.00000,0.55649,0.73836,0.00000
0.18836,0.00000,0.01116,0.01712,-0.73304,-1.70027,0.00000,0.00000,0.55954,0.74790,0.00000
0.24084,0.00000,0.01129,0.02189,-0.73304,-1.70027,0.00000,0.00000,0.56436,0.80520,0.00000
0.21580,0.00000,0.01147,0.01962,-0.73304,-1.70027,0.00000,0.00000,0.56781,0.78361,0.00000
0.23774,0.00000,0.01162,0.02161,-0.73304,-1.70027,0.00000,0.00000,0.56799,0.80572,0.00000
0.27388,0.00000,0.01179,0.02490,-0.73304,-1.70027,0.00000,0.00000,0.56605,0.83992,0.00000
0.25532,0.00000,0.01199,0.02321,-0.73304,-1.70027,0.00000,0.00000,0.56290,0.81823,0.00000
0.29532,0.00000,0.01218,0.02685,-0.73304,-1.70027,0.00000,0.00000,0.56137,0.85669,0.00000
0.29062,0.00000,0.01240,0.02642,-0.73304,-1.70027,0.00000,0.00000,0.56310,0.85373,0.00000
0.32928,0.00000,0.01261,0.02993,-0.73304,-1.70027,0.00000,0.00000,0.56468,0.89396,0.00000
0.30126,0.00000,0.01286,0.02739,-0.73304,-1.70027,0.00000,0.00000,0.56603,0.86729,0.00000
0.32447,0.00000,0.01308,0.02950,-0.73304,-1.70027,0.00000,0.00000,0.56924,0.89371,0.00000
0.32137,0.00000,0.01333,0.02922,-0.73304,-1.70027,0.00000,0.00000,0.57127,0.89264,0.00000
0.31398,0.00000,0.01357,0.02854,-0.73304,-1.70027,0.00000,0.00000,0.57026,0.88423,0.00000
0.35228,0.00000,0.01380,0.03203,-0.73304,-1.70027,0.00000,0.00000,0.56737,0.91965,0.00000
0.33975,0.00000,0.01406,0.03089,-0.73304,-1.70027,0.00000,0.00000,0.56351,0.90326,0.00000
