sil_command,speed,lean_angle,lean_rate,hand_angle,fork_angle,fork_rate,lean_torque,hand_torque,command_fork,command_hand
,0.00000,0.00000,-0.01409,0.00000,0.00000,7.48932,0.00000,0.00000,0.00000,0.00000
,0.00000,-0.00014,-0.02165,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,-0.00036,-0.01945,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,-0.00055,-0.01714,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,-0.00072,-0.01989,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,-0.00092,-0.02251,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,-0.00115,-0.02349,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,-0.00138,-0.02419,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,-0.00162,-0.02716,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,-0.00190,-0.02756,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,-0.00217,-0.02753,-0.30515,0.07991,0.00000,0.00000,0.00000,-2.45840,-1.04009
,0.00000,-0.00245,-0.02326,-0.30515,0.07991,0.00000,0.00000,0.00000,-0.63036,-0.28366
,0.00000,-0.00268,-0.02682,-0.30515,0.07991,0.00000,0.00000,0.00000,-0.63036,-0.28366
,0.00000,-0.00295,-0.03187,-0.30515,0.07914,-0.07672,0.00000,0.00000,-0.62546,-0.28159
,0.00000,-0.00326,-0.02208,-0.30515,0.07761,-0.15340,0.00000,0.00000,-0.61931,-0.27895
,0.00000,-0.00349,-0.02478,-0.30515,0.07608,-0.15340,0.00000,0.00000,-0.61680,-0.27782
,0.00000,-0.00373,-0.01491,-0.30515,0.07454,-0.15340,0.00000,0.00000,-0.61429,-0.27669
,0.00000,-0.00388,-0.01603,-0.30515,0.07378,-0.07668,0.00000,0.00000,-0.61667,-0.27764
,0.00000,-0.00404,-0.01587,-0.30515,0.07378,0.00000,0.00000,0.00000,-0.62031,-0.27914
,0.00000,-0.00420,-0.02182,-0.30515,0.07301,-0.07672,0.00000,0.00000,-0.61542,-0.27707
,0.00000,-0.00442,-0.02875,-0.30515,0.07301,0.00000,0.00000,0.00000,-0.61906,-0.27858
,0.00000,-0.00470,-0.03227,-0.30515,0.07224,-0.07668,0.00000,0.00000,-0.61416,-0.27651
,0.00000,-0.00503,-0.02541,-0.30515,0.07224,0.00000,0.00000,0.00000,-0.61780,-0.27801
,0.00000,-0.00528,-0.02005,-0.30515,0.07224,0.00000,0.00000,0.00000,-0.61780,-0.27801
,0.00000,-0.00548,-0.01743,-0.30515,0.07224,0.00000,0.00000,0.00000,-0.61780,-0.27801
,0.00000,-0.00565,-0.01131,-0.30515,0.07224,0.00000,0.00000,0.00000,-0.61780,-0.27801
,0.00000,-0.00577,-0.01396,-0.30515,0.07224,0.00000,0.00000,0.00000,-0.61780,-0.27801
,0.00000,-0.00591,-0.02626,-0.30515,0.07224,0.00000,0.00000,0.00000,-0.61780,-0.27801
,0.00000,-0.00617,-0.02806,-0.30515,0.07224,0.00000,0.00000,0.00000,-0.61780,-0.27801
,0.00000,-0.00645,-0.03003,-0.30515,0.07224,0.00000,0.00000,0.00000,-0.61780,-0.27801
,0.00000,-0.00675,-0.02632,-0.30515,0.07224,0.00000,0.00000,0.00000,-0.61780,-0.27801
,0.00000,-0.00701,-0.01185,-0.30515,0.07224,0.00000,0.00000,0.00000,-0.61780,-0.27801
,0.00000,-0.00713,-0.01025,-0.30515,0.07224,0.00000,0.00000,0.00000,-0.61780,-0.27801
,0.00000,-0.00723,-0.01135,-0.30515,0.07224,0.00000,0.00000,0.00000,-0.61780,-0.27801
,0.00000,-0.00734,-0.00578,-0.30515,0.07224,0.00000,0.00000,0.00000,-0.61780,-0.27801
,0.00000,-0.00740,-0.00406,-0.30515,0.07224,0.00000,0.00000,0.00000,-0.61780,-0.27801
,0.00000,-0.00744,-0.00399,-0.30515,0.07224,0.00000,0.00000,0.00000,-0.61780,-0.27801
,0.00000,-0.00747,-0.00287,-0.30439,0.07224,0.00000,0.00000,0.00000,-0.61291,-0.27594
,0.00000,-0.00750,0.00339,-0.30439,0.07224,0.00000,0.00000,0.00000,-0.61655,-0.27745
,0.00000,-0.00747,0.00214,-0.30439,0.07224,0.00000,0.00000,0.00000,-0.61655,-0.27745
,0.00000,-0.00744,-0.00156,-0.30439,0.07224,0.00000,0.00000,0.00000,-0.61655,-0.27745
,0.00000,-0.00746,-0.00567,-0.30439,0.07224,0.00000,0.00000,0.00000,-0.61655,-0.27745
,0.00000,-0.00751,-0.00194,-0.30439,0.07224,0.00000,0.00000,0.00000,-0.61655,-0.27745
,0.00000,-0.00753,-0.00092,-0.30439,0.07224,0.00000,0.00000,0.00000,-0.61655,-0.27745
,0.00000,-0.00754,0.00041,-0.30439,0.07224,0.00000,0.00000,0.00000,-0.61655,-0.27745
,0.00000,-0.00753,0.00304,-0.30439,0.07224,0.00000,0.00000,0.00000,-0.61655,-0.27745
,0.00000,-0.00750,0.00213,-0.30439,0.07224,0.00000,0.00000,0.00000,-0.61655,-0.27745
,0.00000,-0.00747,-0.00132,-0.30439,0.07147,-0.07672,0.00000,0.00000,-0.61165,-0.27537
,0.00000,-0.00749,0.00409,-0.30439,0.07147,0.00000,0.00000,0.00000,-0.61529,-0.27688
,0.00000,-0.00744,0.00009,-0.30439,0.07147,0.00000,0.00000,0.00000,-0.61529,-0.27688
,0.00000,-0.00744,0.00366,-0.30439,0.07147,0.00000,0.00000,0.00000,-0.61529,-0.27688
,0.02077,-0.00740,0.00061,-0.30439,0.07147,0.00000,0.00000,0.00000,-0.61529,-0.27688
,0.02038,-0.00739,0.00433,-0.30515,0.07147,0.00000,0.00000,0.00000,-0.62019,-0.27895
,0.02000,-0.00735,0.00416,-0.30515,0.07147,0.00000,0.00000,0.00000,-0.61655,-0.27745
,0.01963,-0.00731,0.00725,-0.30515,0.07147,0.00000,0.00000,0.00000,-0.61655,-0.27745
,0.01928,-0.00723,0.00564,-0.30515,0.07147,0.00000,0.00000,0.00000,-0.61655,-0.27745
,0.01895,-0.00717,0.00564,-0.30515,0.07147,0.00000,0.00000,0.00000,-0.61655,-0.27745
,0.01862,-0.00711,0.00400,-0.30515,0.07147,0.00000,0.00000,0.00000,-0.61655,-0.27745
,0.01830,-0.00707,0.00357,-0.30592,0.07147,0.00000,0.00000,0.00000,-0.62144,-0.27952
,0.01800,-0.00703,0.00185,-0.30592,0.07147,0.00000,0.00000,0.00000,-0.61780,-0.27801
,0.01770,-0.00701,0.00110,-0.30592,0.07147,0.00000,0.00000,0.00000,-0.61780,-0.27801
,0.01742,-0.00700,-0.00125,-0.30669,0.07147,0.00000,0.00000,0.00000,-0.62270,-0.28008
,0.01714,-0.00701,-0.00096,-0.30745,0.07147,0.00000,0.00000,0.00000,-0.62396,-0.28065
,0.01687,-0.00702,-0.00190,-0.30745,0.07147,0.00000,0.00000,0.00000,-0.62031,-0.27914
,0.01661,-0.00703,-0.00481,-0.30822,0.07147,0.00000,0.00000,0.00000,-0.62521,-0.28121
,0.01636,-0.00708,-0.00410,-0.30822,0.07147,0.00000,0.00000,0.00000,-0.62157,-0.27971
,0.01612,-0.00712,-0.00508,-0.30899,0.07147,0.00000,0.00000,0.00000,-0.62647,-0.28178
,0.01588,-0.00717,-0.00182,-0.30899,0.07147,0.00000,0.00000,0.00000,-0.62283,-0.28027
,0.01565,-0.00718,-0.00437,-0.30899,0.07147,0.00000,0.00000,0.00000,-0.62283,-0.28027
,0.01543,-0.00722,-0.00406,-0.30976,0.07147,0.00000,0.00000,0.00000,-0.62772,-0.28234
,0.01521,-0.00726,-0.00070,-0.30976,0.07147,0.00000,0.00000,0.00000,-0.62408,-0.28084
,0.01500,-0.00727,-0.00007,-0.30976,0.07147,0.00000,0.00000,0.00000,-0.62408,-0.28084
