sil_command,speed,lean_angle,lean_rate,hand_angle,fork_angle,fork_rate,lean_torque,hand_torque,x_acceleration,y_acceleration,command_fork,command_hand
-0.05625,5.17412,0.00710,-0.02121,0.03079,0.02071,0.00000,0.00000,-0.00701,-0.94183,1.23423,-0.05625,0.00000
-0.04440,5.17641,0.00689,-0.01677,0.03079,0.02071,0.00000,0.00000,0.02168,-1.77042,0.65264,-0.04440,0.00000
-0.07823,5.17870,0.00672,-0.02960,0.03079,0.02071,0.00000,0.00000,0.03880,1.53863,-0.93312,-0.07823,0.00000
-0.07582,5.17641,0.00647,-0.02864,0.03079,0.02071,0.00000,0.00000,0.04075,1.35325,-0.88808,-0.07582,0.00000
-0.05217,5.17641,0.00625,-0.01971,0.03079,0.02071,0.00000,0.00000,0.01797,1.56773,0.96044,-0.05217,0.00000
-0.08843,5.17641,0.00605,-0.03341,0.03079,0.02071,0.00000,0.00000,-0.02732,0.98334,0.93511,-0.08843,0.00000
-0.05917,5.17870,0.00570,-0.02239,0.03079,0.02071,0.00000,0.00000,-0.07491,-0.00321,-0.09216,-0.05917,0.00000
-0.08109,5.17641,0.00548,-0.03063,0.03079,0.02071,0.00000,0.00000,-0.09678,-1.26132,-0.72188,-0.08109,0.00000
-0.06593,5.17412,0.00523,-0.02486,0.03079,0.02071,0.00000,0.00000,-0.08553,-0.92346,-0.16310,-0.06593,0.00000
-0.08631,5.17641,0.00501,-0.03260,0.03079,0.02071,0.00000,0.00000,-0.05397,-0.03911,0.94897,-0.08631,0.00000
-0.06574,5.17870,0.00470,-0.02488,0.03079,0.02071,0.00000,0.00000,-0.02466,0.08541,0.38595,-0.06574,0.00000
-0.10696,5.17641,0.00446,-0.04040,0.03079,0.02071,0.00000,0.00000,-0.00977,0.60039,-0.57656,-0.10696,0.00000
-0.09212,5.17641,0.00411,-0.03480,0.03079,0.02071,0.00000,0.00000,-0.00319,1.31731,-0.76700,-0.09212,0.00000
-0.07428,5.17641,0.00384,-0.02806,0.03079,0.02071,0.00000,0.00000,-0.00884,0.96409,1.06185,-0.07428,0.00000
-0.11987,5.17870,0.00354,-0.04536,0.03079,0.02071,0.00000,0.00000,-0.02823,1.68965,1.06397,-0.11987,0.00000
-0.09558,5.17641,0.00308,-0.03610,0.03079,0.02071,0.00000,0.00000,-0.04427,-1.44243,-0.01909,-0.09558,0.00000
-0.13744,5.17412,0.00273,-0.05183,0.03079,0.02071,0.00000,0.00000,-0.02926,-1.07591,-1.06742,-0.13744,0.00000
-0.11128,5.17641,0.00231,-0.04204,0.03079,0.02071,0.00000,0.00000,0.01506,-1.71018,-0.24749,-0.11128,0.00000
-0.08601,5.17641,0.00196,-0.03249,0.03079,0.02071,0.00000,0.00000,0.06610,0.01078,1.48616,-0.08601,0.00000
-0.11976,5.17641,0.00164,-0.04524,0.03079,0.02071,0.00000,0.00000,0.10672,-1.13393,1.25395,-0.11976,0.00000
-0.12626,5.17641,0.00117,-0.04770,0.03079,0.02071,0.00000,0.00000,0.12466,0.67855,-0.62290,-0.12626,0.00000
-0.12362,5.17870,0.00074,-0.04678,0.03079,0.02071,0.00000,0.00000,0.11386,2.38647,-1.47113,-0.12362,0.00000
-0.09727,5.17870,0.00038,-0.03681,0.03079,0.02071,0.00000,0.00000,0.07490,0.88064,0.44695,-0.09727,0.00000
-0.15224,5.17641,0.00006,-0.05751,0.03079,0.02071,0.00000,0.00000,0.02739,0.47983,1.26869,-0.15224,0.00000
-0.12919,5.17641,-0.00051,-0.04880,0.03079,0.02071,0.00000,0.00000,-0.01541,0.36911,0.60867,-0.12919,0.00000
-0.11650,5.17641,-0.00099,-0.04401,0.03079,0.02071,0.00000,0.00000,-0.03689,-0.97507,0.08196,-0.11650,0.00000
-0.13546,5.17641,-0.00140,-0.05117,0.03079,0.02071,0.00000,0.00000,-0.01749,-2.56690,-0.08413,-0.13546,0.00000
-0.10639,5.17641,-0.00186,-0.04019,0.03079,0.02071,0.00000,0.00000,0.02230,0.45967,-0.08843,-0.10639,0.00000
-0.14357,5.17641,-0.00222,-0.05423,0.03079,0.02071,0.00000,0.00000,0.04436,0.25563,0.51535,-0.14357,0.00000
-0.11989,5.17870,-0.00271,-0.04537,0.03079,0.02071,0.00000,0.00000,0.03629,1.49106,0.30799,-0.11989,0.00000
-0.15154,5.17870,-0.00313,-0.05734,0.03079,0.02071,0.00000,0.00000,0.00320,1.60739,-0.04184,-0.15154,0.00000
-0.14732,5.17641,-0.00368,-0.05565,0.03079,0.02071,0.00000,0.00000,-0.04965,1.96184,-0.15269,-0.14732,0.00000
-0.15506,5.17641,-0.00420,-0.05858,0.03079,0.01994,-0.07667,0.00000,-0.10240,-0.77113,0.27494,-0.15506,0.00000
-0.13695,5.17870,-0.00474,-0.05183,0.03079,0.01994,0.00000,0.00000,-0.13386,-1.18459,0.87737,-0.13695,0.00000
-0.14759,5.17641,-0.00524,-0.05575,0.03079,0.01994,0.00000,0.00000,-0.13215,-1.37689,0.99950,-0.14759,0.00000
-0.10537,5.17641,-0.00577,-0.03980,0.03079,0.01994,0.00000,0.00000,-0.09869,-1.04817,-0.08968,-0.10537,0.00000
-0.11561,5.17641,-0.00611,-0.04367,0.03079,0.01994,0.00000,0.00000,-0.05820,0.46746,-0.19372,-0.11561,0.00000
-0.14978,5.17870,-0.00650,-0.05668,0.03079,0.01994,0.00000,0.00000,-0.02493,0.49446,0.41419,-0.14978,0.00000
-0.13247,5.17641,-0.00703,-0.05004,0.03079,0.01918,-0.07672,0.00000,-0.00111,1.61091,0.41805,-0.13247,0.00000
-0.12328,5.17641,-0.00750,-0.04657,0.03079,0.01918,0.00000,0.00000,0.00202,0.96360,0.47089,-0.12328,0.00000
-0.11108,5.17641,-0.00794,-0.04196,0.03079,0.01918,0.00000,0.00000,-0.00838,1.09265,0.12342,-0.11108,0.00000
-0.13817,5.17870,-0.00834,-0.05229,0.03079,0.01841,-0.07668,0.00000,-0.01387,-1.25271,-0.27901,-0.13817,0.00000
-0.15040,5.17641,-0.00882,-0.05681,0.03079,0.01841,0.00000,0.00000,0.00333,-1.51199,-0.18225,-0.15040,0.00000
-0.14133,5.17412,-0.00932,-0.05330,0.03079,0.01764,-0.07672,0.00000,0.05280,-1.50564,0.39974,-0.14133,0.00000
-0.10344,5.17641,-0.00976,-0.03908,0.03079,0.01764,0.00000,0.00000,0.11472,-1.03037,1.41579,-0.10344,0.00000
-0.12896,5.17870,-0.01013,-0.04880,0.03079,0.01764,0.00000,0.00000,0.15416,1.25739,0.82862,-0.12896,0.00000
-0.09898,5.17641,-0.01061,-0.03739,0.03079,0.01764,0.00000,0.00000,0.14416,1.73621,0.01928,-0.09898,0.00000
-0.13415,5.17412,-0.01095,-0.05059,0.03079,0.01688,-0.07668,0.00000,0.10114,1.94257,-0.04356,-0.13415,0.00000
-0.13554,5.17641,-0.01141,-0.05120,0.03079,0.01688,0.00000,0.00000,0.05529,0.10544,-0.02093,-0.13554,0.00000
-0.13824,5.17870,-0.01189,-0.05231,0.03079,0.01688,0.00000,0.00000,0.01555,0.62055,0.48005,-0.13824,0.00000
-0.14733,5.17641,-0.01238,-0.05565,0.03079,0.01688,0.00000,0.00000,-0.01071,-0.96588,0.48331,-0.14733,0.00000
-0.11982,5.17412,-0.01289,-0.04519,0.03079,0.01688,0.00000,0.00000,-0.00922,-1.91625,0.04102,-0.11982,0.00000
-0.16401,5.17641,-0.01333,-0.06196,0.03079,0.01688,0.00000,0.00000,0.02266,-0.54082,-0.47294,-0.16401,0.00000
-0.11334,5.17870,-0.01386,-0.04289,0.03079,0.01688,0.00000,0.00000,0.05660,0.20537,0.46984,-0.11334,0.00000
-0.13105,5.17641,-0.01426,-0.04951,0.03079,0.01688,0.00000,0.00000,0.06577,1.15805,0.99529,-0.13105,0.00000
-0.14149,5.17412,-0.01474,-0.05336,0.03079,0.01688,0.00000,0.00000,0.04346,1.04144,0.34000,-0.14149,0.00000
-0.11368,5.17641,-0.01523,-0.04294,0.03079,0.01688,0.00000,0.00000,0.00278,2.70456,-0.32997,-0.11368,0.00000
-0.13476,5.17641,-0.01561,-0.05091,0.03079,0.01688,0.00000,0.00000,-0.03580,0.23297,-0.07391,-0.13476,0.00000
-0.11304,5.17641,-0.01607,-0.04270,0.03079,0.01688,0.00000,0.00000,-0.05082,-0.92904,0.67902,-0.11304,0.00000
-0.16486,5.17412,-0.01645,-0.06217,0.03079,0.01688,0.00000,0.00000,-0.02617,-1.88657,0.77271,-0.16486,0.00000
-0.12883,5.17641,-0.01705,-0.04867,0.03079,0.01688,0.00000,0.00000,0.03042,-1.37268,0.35408,-0.12883,0.00000
-0.13233,5.17641,-0.01751,-0.04999,0.03079,0.01688,0.00000,0.00000,0.09866,-1.18596,0.09578,-0.13233,0.00000
-0.09762,5.17641,-0.01791,-0.03688,0.03079,0.01688,0.00000,0.00000,0.14129,0.43522,0.33050,-0.09762,0.00000
-0.10929,5.17641,-0.01818,-0.04128,0.03079,0.01688,0.00000,0.00000,0.12585,1.99100,0.74657,-0.10929,0.00000
-0.17543,5.17641,-0.01858,-0.06627,0.03079,0.01688,0.00000,0.00000,0.06168,1.90417,0.00741,-0.17543,0.00000
-0.10554,5.17641,-0.01921,-0.03987,0.03079,0.01611,-0.07672,0.00000,-0.01157,1.18732,0.06245,-0.10554,0.00000
-0.11774,5.17412,-0.01951,-0.04440,0.03079,0.01611,0.00000,0.00000,-0.05926,0.29107,0.66113,-0.11774,0.00000
-0.12067,5.17412,-0.01986,-0.04550,0.03079,0.01611,0.00000,0.00000,-0.07400,-1.49093,0.64389,-0.12067,0.00000
-0.13231,5.17641,-0.02029,-0.04998,0.03079,0.01611,0.00000,0.00000,-0.05794,-2.05186,0.19827,-0.13231,0.00000
-0.13795,5.17641,-0.02078,-0.05211,0.03079,0.01611,0.00000,0.00000,-0.01280,-0.89802,-0.26124,-0.13795,0.00000
-0.14989,5.17412,-0.02117,-0.05652,0.03079,0.01611,0.00000,0.00000,0.04096,-0.05731,0.31524,-0.14989,0.00000
-0.15493,5.17641,-0.02161,-0.05853,0.03079,0.01611,0.00000,0.00000,0.06833,1.46760,0.39097,-0.15493,0.00000
-0.06676,5.17641,-0.02205,-0.02522,0.03079,0.01611,0.00000,0.00000,0.05322,1.94881,1.45911,-0.06676,0.00000
-0.10339,5.17641,-0.02227,-0.03906,0.03079,0.01611,0.00000,0.00000,0.00998,2.16172,1.43225,-0.10339,0.00000
-0.14320,5.17412,-0.02266,-0.05400,0.03079,0.01534,-0.07668,0.00000,-0.04145,0.55517,-0.48011,-0.14320,0.00000
-0.10664,5.17641,-0.02310,-0.04029,0.03079,0.01534,0.00000,0.00000,-0.07912,0.28059,-1.34757,-0.10664,0.00000
-0.08704,5.17641,-0.02343,-0.03288,0.03079,0.01457,-0.07672,0.00000,-0.07097,-2.20335,1.17285,-0.08704,0.00000
-0.15224,5.17641,-0.02374,-0.05751,0.03079,0.01381,-0.07668,0.00000,-0.01925,-1.57235,1.49902,-0.15224,0.00000
-0.10586,5.17412,-0.02432,-0.03992,0.03079,0.01304,-0.07672,0.00000,0.03926,-0.95587,0.04469,-0.10586,0.00000
-0.07467,5.17641,-0.02472,-0.02821,0.03079,0.01227,-0.07668,0.00000,0.08255,1.04321,0.58716,-0.07467,0.00000
-0.06431,5.17641,-0.02501,-0.02429,0.03079,0.01227,0.00000,0.00000,0.09560,0.92980,1.44408,-0.06431,0.00000
-0.08520,5.17641,-0.02527,-0.03218,0.03079,0.01227,0.00000,0.00000,0.07124,2.43541,0.53878,-0.08520,0.00000
-0.04273,5.17412,-0.02552,-0.01612,0.03079,0.01227,0.00000,0.00000,0.02698,1.34199,-0.44758,-0.04273,0.00000
-0.02599,5.17412,-0.02558,-0.00980,0.03079,0.01151,-0.07672,0.00000,-0.00949,-0.00472,0.43916,-0.02599,0.00000
-0.07612,5.17412,-0.02560,-0.02871,0.03079,0.01151,0.00000,0.00000,-0.01680,-1.36805,0.49659,-0.07612,0.00000
-0.11440,5.17641,-0.02585,-0.04322,0.03079,0.01074,-0.07668,0.00000,0.01003,-0.98880,-0.05587,-0.11440,0.00000
-0.04459,5.17412,-0.02627,-0.01682,0.03079,0.00997,-0.07672,0.00000,0.05870,-2.02939,0.52590,-0.04459,0.00000
-0.03682,5.17412,-0.02646,-0.01388,0.03079,0.00997,0.00000,0.00000,0.11320,-0.83137,1.83062,-0.03682,0.00000
-0.04787,5.17412,-0.02665,-0.01805,0.03079,0.00997,0.00000,0.00000,0.14157,2.47222,0.78823,-0.04787,0.00000
0.03466,5.17641,-0.02685,0.01309,0.03079,0.00997,0.00000,0.00000,0.11058,2.06525,0.27903,0.03466,0.00000
-0.04688,5.17412,-0.02672,-0.01768,0.03079,0.00997,0.00000,0.00000,0.03764,1.08585,-0.34155,-0.04688,0.00000
-0.06131,5.17412,-0.02681,-0.02312,0.03079,0.00997,0.00000,0.00000,-0.02870,0.96622,-1.02779,-0.06131,0.00000
-0.05045,5.17412,-0.02689,-0.01902,0.03079,0.00997,0.00000,0.00000,-0.05575,0.17199,0.18368,-0.05045,0.00000
-0.02749,5.17412,-0.02696,-0.01037,0.03079,0.00997,0.00000,0.00000,-0.04484,-1.77443,1.55070,-0.02749,0.00000
-0.04478,5.17412,-0.02707,-0.01689,0.03079,0.00997,0.00000,0.00000,-0.00833,-1.10032,1.07009,-0.04478,0.00000
-0.05604,5.17641,-0.02728,-0.02117,0.03079,0.00997,0.00000,0.00000,0.03951,-0.62461,-0.68220,-0.05604,0.00000
0.00013,5.17412,-0.02750,0.00005,0.03079,0.00997,0.00000,0.00000,0.07803,0.16115,-0.19063,0.00013,0.00000
-0.02244,5.17412,-0.02750,-0.00846,0.03079,0.00997,0.00000,0.00000,0.09261,1.87433,0.89574,-0.02244,0.00000
-0.00071,5.17412,-0.02754,-0.00027,0.03079,0.00997,0.00000,0.00000,0.06944,2.21185,1.00579,-0.00071,0.00000
-0.04714,5.17641,-0.02752,-0.01781,0.03079,0.00997,0.00000,0.00000,0.01332,1.57376,0.06391,-0.04714,0.00000
-0.00344,5.17412,-0.02759,-0.00130,0.03079,0.00997,0.00000,0.00000,-0.04455,-0.05087,-0.66006,-0.00344,0.00000
-0.04089,5.17412,-0.02748,-0.01542,0.03079,0.00997,0.00000,0.00000,-0.06278,-0.81919,0.55640,-0.04089,0.00000
-0.01543,5.17412,-0.02753,-0.00582,0.03079,0.00997,0.00000,0.00000,-0.03290,-2.60280,0.87201,-0.01543,0.00000
-0.00782,5.17184,-0.02762,-0.00294,0.03079,0.00997,0.00000,0.00000,0.02327,-1.62480,0.87421,-0.00782,0.00000
-0.02323,5.17184,-0.02769,-0.00875,0.03079,0.00997,0.00000,0.00000,0.08754,-0.08068,-0.44978,-0.02323,0.00000
0.00131,5.17412,-0.02778,0.00049,0.03079,0.00997,0.00000,0.00000,0.13059,0.61062,0.30180,0.00131,0.00000
-0.00406,5.17412,-0.02779,-0.00153,0.03079,0.00997,0.00000,0.00000,0.12472,2.68686,1.00322,-0.00406,0.00000
0.01314,5.17412,-0.02775,0.00496,0.03079,0.00997,0.00000,0.00000,0.07098,2.95340,0.82008,0.01314,0.00000
-0.01549,5.17412,-0.02766,-0.00584,0.03079,0.00997,0.00000,0.00000,0.00998,0.25297,0.14694,-0.01549,0.00000
0.01059,5.17412,-0.02762,0.00399,0.03079,0.00997,0.00000,0.00000,-0.02103,-0.84774,-0.38676,0.01059,0.00000
0.00816,5.17412,-0.02746,0.00308,0.03079,0.00997,0.00000,0.00000,-0.02396,-1.26047,0.47959,0.00816,0.00000
0.01125,5.17412,-0.02742,0.00424,0.03079,0.00997,0.00000,0.00000,-0.00653,-1.98107,1.15463,0.01125,0.00000
0.00535,5.17184,-0.02744,0.00201,0.03079,0.00997,0.00000,0.00000,0.03316,-2.12369,0.64788,0.00535,0.00000
0.03002,5.17412,-0.02745,0.01132,0.03079,0.00997,0.00000,0.00000,0.08180,1.22591,-0.23178,0.03002,0.00000
0.04090,5.17412,-0.02734,0.01542,0.03079,0.00997,0.00000,0.00000,0.10253,1.92675,0.35241,0.04090,0.00000
0.03847,5.17412,-0.02719,0.01451,0.03079,0.00997,0.00000,0.00000,0.06549,2.31907,0.83512,0.03847,0.00000
0.03699,5.17412,-0.02699,0.01395,0.03079,0.00997,0.00000,0.00000,-0.01833,2.67477,0.63635,0.03699,0.00000
0.00864,5.17412,-0.02679,0.00326,0.03079,0.00997,0.00000,0.00000,-0.10629,0.62454,-0.09514,0.00864,0.00000
0.03770,5.17412,-0.02665,0.01422,0.03079,0.00997,0.00000,0.00000,-0.15160,-2.21439,0.08800,0.03770,0.00000
0.04056,5.17412,-0.02644,0.01530,0.03079,0.00997,0.00000,0.00000,-0.12133,-1.79808,0.66394,0.04056,0.00000
0.07223,5.17412,-0.02629,0.02724,0.03079,0.00997,0.00000,0.00000,-0.03870,-1.29038,0.72598,0.07223,0.00000
0.02429,5.17412,-0.02607,0.00916,0.03079,0.00997,0.00000,0.00000,0.03902,-0.69309,0.20461,0.02429,0.00000
0.07244,5.17412,-0.02600,0.02732,0.03079,0.00997,0.00000,0.00000,0.08609,0.77753,-0.25182,0.07244,0.00000
0.05528,5.17412,-0.02574,0.02085,0.03079,0.00997,0.00000,0.00000,0.09062,3.08138,0.50168,0.05528,0.00000
0.05330,5.17412,-0.02544,0.02010,0.03079,0.00997,0.00000,0.00000,0.04629,1.81701,0.48684,0.05330,0.00000
0.04912,5.17412,-0.02517,0.01852,0.03079,0.00997,0.00000,0.00000,-0.02367,0.98331,0.08972,0.04912,0.00000
0.05290,5.17184,-0.02490,0.01991,0.03079,0.00997,0.00000,0.00000,-0.08320,-0.81897,0.08414,0.05290,0.00000
0.07116,5.17412,-0.02463,0.02684,0.03079,0.00997,0.00000,0.00000,-0.09940,-2.29527,0.70063,0.07116,0.00000
0.02465,5.17412,-0.02437,0.00930,0.03079,0.00997,0.00000,0.00000,-0.06317,-2.05578,0.06723,0.02465,0.00000
0.11194,5.17412,-0.02426,0.04222,0.03079,0.00997,0.00000,0.00000,-0.00049,-1.07640,0.41774,0.11194,0.00000
0.02310,5.17184,-0.02386,0.00870,0.03079,0.00997,0.00000,0.00000,0.06135,0.61995,0.33968,0.02310,0.00000
0.07668,5.17412,-0.02377,0.02892,0.03079,0.00997,0.00000,0.00000,0.09009,2.46503,0.01774,0.07668,0.00000
0.08678,5.17412,-0.02344,0.03273,0.03079,0.00997,0.00000,0.00000,0.05919,2.42676,1.13376,0.08678,0.00000
0.04919,5.17412,-0.02309,0.01855,0.03079,0.00997,0.00000,0.00000,-0.02018,1.53859,0.51128,0.04919,0.00000
0.04471,5.17184,-0.02287,0.01683,0.03079,0.00997,0.00000,0.00000,-0.10512,-0.30877,-0.56342,0.04471,0.00000
0.06258,5.17412,-0.02261,0.02360,0.03079,0.00997,0.00000,0.00000,-0.14645,-0.58898,-0.50260,0.06258,0.00000
0.08323,5.17412,-0.02226,0.03139,0.03079,0.00997,0.00000,0.00000,-0.12891,-2.04269,1.07659,0.08323,0.00000
0.04880,5.17412,-0.02196,0.01840,0.03079,0.00997,0.00000,0.00000,-0.06866,-1.61535,1.04782,0.04880,0.00000
0.05666,5.17184,-0.02181,0.02133,0.03079,0.00997,0.00000,0.00000,-0.00499,-0.17537,-0.33519,0.05666,0.00000
0.06667,5.17184,-0.02161,0.02510,0.03079,0.00997,0.00000,0.00000,0.02602,1.28825,-0.77545,0.06667,0.00000
0.07393,5.17412,-0.02123,0.02788,0.03079,0.00997,0.00000,0.00000,0.02087,1.44065,0.68313,0.07393,0.00000
0.07604,5.17412,-0.02089,0.02868,0.03079,0.00997,0.00000,0.00000,-0.01130,2.41489,1.39019,0.07604,0.00000
0.08483,5.17412,-0.02059,0.03199,0.03079,0.00997,0.00000,0.00000,-0.06880,2.52451,0.46554,0.08483,0.00000
0.08328,5.17184,-0.02024,0.03135,0.03079,0.00997,0.00000,0.00000,-0.13154,-1.94314,-0.31825,0.08328,0.00000
0.04754,5.17412,-0.01988,0.01793,0.03079,0.00997,0.00000,0.00000,-0.15224,-1.42903,-0.51110,0.04754,0.00000
0.05852,5.17184,-0.01967,0.02203,0.03079,0.00997,0.00000,0.00000,-0.11462,-1.84774,0.36020,0.05852,0.00000
0.07537,5.17412,-0.01943,0.02842,0.03079,0.00997,0.00000,0.00000,-0.04474,-1.19427,1.02750,0.07537,0.00000
0.07933,5.17184,-0.01916,0.02986,0.03079,0.00997,0.00000,0.00000,0.02319,-0.84317,1.02023,0.07933,0.00000
0.08510,5.17412,-0.01891,0.03209,0.03079,0.00997,0.00000,0.00000,0.05894,2.74481,-0.28825,0.08510,0.00000
0.07811,5.17184,-0.01858,0.02940,0.03079,0.00997,0.00000,0.00000,0.04570,2.22165,-0.20361,0.07811,0.00000
0.07317,5.17412,-0.01822,0.02759,0.03079,0.00997,0.00000,0.00000,-0.00424,2.20792,-0.00399,0.07317,0.00000
0.09254,5.17412,-0.01790,0.03490,0.03079,0.00997,0.00000,0.00000,-0.05882,1.04931,0.73911,0.09254,0.00000
0.05870,5.17412,-0.01753,0.02214,0.03079,0.00997,0.00000,0.00000,-0.09076,-0.38262,0.49214,0.05870,0.00000
0.08397,5.17184,-0.01727,0.03161,0.03079,0.00997,0.00000,0.00000,-0.08225,-2.72251,0.14272,0.08397,0.00000
0.08681,5.17184,-0.01697,0.03268,0.03079,0.00997,0.00000,0.00000,-0.02302,-1.31922,0.16161,0.08681,0.00000
0.10976,5.17412,-0.01663,0.04139,0.03079,0.00997,0.00000,0.00000,0.06394,-1.07440,0.55456,0.10976,0.00000
0.05838,5.17412,-0.01624,0.02202,0.03079,0.00997,0.00000,0.00000,0.12771,0.89066,0.54315,0.05838,0.00000
0.10366,5.17412,-0.01604,0.03909,0.03079,0.00997,0.00000,0.00000,0.13752,2.19696,-0.04607,0.10366,0.00000
0.12843,5.17184,-0.01564,0.04835,0.03079,0.00997,0.00000,0.00000,0.09920,2.77756,0.44635,0.12843,0.00000
0.03955,5.17412,-0.01515,0.01492,0.03079,0.00997,0.00000,0.00000,0.03735,1.30713,-0.02952,0.03955,0.00000
0.10373,5.17412,-0.01498,0.03912,0.03079,0.00997,0.00000,0.00000,-0.03671,0.88746,0.03954,0.10373,0.00000
0.09582,5.17412,-0.01456,0.03614,0.03079,0.00997,0.00000,0.00000,-0.09778,-1.85197,0.86503,0.09582,0.00000
0.08593,5.17184,-0.01421,0.03235,0.03079,0.00997,0.00000,0.00000,-0.10527,-2.13757,0.84467,0.08593,0.00000
0.12380,5.17412,-0.01391,0.04669,0.03079,0.00997,0.00000,0.00000,-0.06507,-1.48580,-0.01767,0.12380,0.00000
0.14742,5.17412,-0.01343,0.05559,0.03079,0.00997,0.00000,0.00000,-0.01240,0.04574,-0.14844,0.14742,0.00000
0.08480,5.17412,-0.01289,0.03198,0.03079,0.00997,0.00000,0.00000,0.02280,0.22403,0.31221,0.08480,0.00000
0.10557,5.17412,-0.01257,0.03981,0.03079,0.00997,0.00000,0.00000,0.01637,2.08672,0.34728,0.10557,0.00000
0.14856,5.17412,-0.01217,0.05602,0.03079,0.00997,0.00000,0.00000,-0.02684,3.04165,0.75586,0.14856,0.00000
0.11513,5.17184,-0.01162,0.04334,0.03079,0.00997,0.00000,0.00000,-0.07529,0.55864,0.12856,0.11513,0.00000
0.13892,5.17412,-0.01119,0.05239,0.03079,0.00997,0.00000,0.00000,-0.11258,-0.70587,-0.40844,0.13892,0.00000
0.10936,5.17184,-0.01066,0.04117,0.03079,0.00997,0.00000,0.00000,-0.12059,-1.09555,-0.14506,0.10936,0.00000
0.14096,5.17412,-0.01023,0.05316,0.03079,0.00997,0.00000,0.00000,-0.08160,-2.20070,0.74844,0.14096,0.00000
0.10700,5.17184,-0.00973,0.04028,0.03079,0.00997,0.00000,0.00000,-0.01137,-1.80290,0.87418,0.10700,0.00000
0.15422,5.17412,-0.00934,0.05816,0.03079,0.00997,0.00000,0.00000,0.05413,1.91106,0.03860,0.15422,0.00000
0.15303,5.17412,-0.00878,0.05771,0.03079,0.01074,0.07672,0.00000,0.07310,1.60691,0.27176,0.15303,0.00000
0.13441,5.17412,-0.00821,0.05069,0.03079,0.01074,0.00000,0.00000,0.03737,1.85011,-0.10689,0.13441,0.00000
0.13519,5.17184,-0.00771,0.05089,0.03079,0.01074,0.00000,0.00000,-0.01568,1.78570,-0.00573,0.13519,0.00000
0.12724,5.17184,-0.00720,0.04790,0.03079,0.01074,0.00000,0.00000,-0.05434,0.16155,0.50237,0.12724,0.00000
0.09836,5.17412,-0.00674,0.03709,0.03079,0.01074,0.00000,0.00000,-0.06792,-1.65459,0.34291,0.09836,0.00000
0.13386,5.17412,-0.00638,0.05048,0.03079,0.01074,0.00000,0.00000,-0.04310,-1.32984,-0.28399,0.13386,0.00000
0.22146,5.17184,-0.00584,0.08337,0.03079,0.01151,0.07667,0.00000,0.02132,-1.49753,1.30937,0.22146,0.00000
0.14349,5.17184,-0.00507,0.05402,0.03079,0.01227,0.07672,0.00000,0.08895,-0.11461,0.80865,0.14349,0.00000
0.17176,5.17412,-0.00458,0.06477,0.03079,0.01227,0.00000,0.00000,0.11286,1.36331,-1.03981,0.17176,0.00000
0.14931,5.17184,-0.00391,0.05621,0.03079,0.01227,0.00000,0.00000,0.08770,2.33108,-0.98786,0.14931,0.00000
0.15731,5.17412,-0.00331,0.05932,0.03079,0.01227,0.00000,0.00000,0.03524,1.65369,0.64347,0.15731,0.00000
0.12644,5.17184,-0.00273,0.04760,0.03079,0.01227,0.00000,0.00000,-0.02625,1.45178,0.80376,0.12644,0.00000
0.14701,5.17412,-0.00227,0.05544,0.03079,0.01227,0.00000,0.00000,-0.06735,-1.46279,0.38373,0.14701,0.00000
0.14296,5.17184,-0.00174,0.05382,0.03079,0.01304,0.07668,0.00000,-0.06023,-2.34401,0.12949,0.14296,0.00000
0.14028,5.17184,-0.00122,0.05281,0.03079,0.01304,0.00000,0.00000,-0.00790,-2.50531,0.07545,0.14028,0.00000
0.19663,5.17184,-0.00067,0.07402,0.03079,0.01304,0.00000,0.00000,0.06493,-0.33877,0.27190,0.19663,0.00000
0.18213,5.17412,0.00008,0.06868,0.03079,0.01381,0.07672,0.00000,0.13019,-0.65199,0.63141,0.18213,0.00000
0.22622,5.17184,0.00074,0.08516,0.03079,0.01381,0.00000,0.00000,0.15348,2.77420,0.67595,0.22622,0.00000
