sil_command,speed,lean_angle,lean_rate,hand_angle,fork_angle,fork_rate,lean_torque,hand_torque,command_fork,command_hand
,0.00000,0.00000,-0.05478,0.00000,0.00000,-0.20215,0.00000,0.00000,0.00000,0.00000
,0.00000,-0.00055,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,-0.00105,-0.05073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,-0.00156,-0.05019,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,-0.00206,-0.04862,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,-0.00254,-0.04898,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,-0.00303,-0.05279,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,-0.00356,-0.04923,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,-0.00405,-0.04895,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,-0.00454,-0.04836,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,-0.00503,-0.04754,-0.41483,-0.00216,0.00000,0.00000,0.00000,-2.63468,-1.11467
,0.08999,-0.00550,-0.04977,-0.41483,-0.00216,0.00000,0.00000,0.00000,-0.67556,-0.30400
,0.08307,-0.00600,-0.05086,-0.41483,-0.00216,0.00000,0.00000,0.00000,-0.67556,-0.30400
,0.07714,-0.00651,-0.04557,-0.41483,-0.00216,0.00000,0.00000,0.00000,-0.67556,-0.30400
,0.07199,-0.00696,-0.04205,-0.41407,-0.00292,-0.07672,0.00000,0.00000,-0.66577,-0.29986
,0.06750,-0.00738,-0.03873,-0.41330,-0.00446,-0.15340,0.00000,0.00000,-0.65836,-0.29666
,0.06352,-0.00777,-0.04732,-0.41253,-0.00599,-0.15340,0.00000,0.00000,-0.65459,-0.29496
,0.06000,-0.00824,-0.04008,-0.41177,-0.00676,-0.07668,0.00000,0.00000,-0.65572,-0.29534
,0.05684,-0.00864,-0.04559,-0.41100,-0.00829,-0.15340,0.00000,0.00000,-0.64831,-0.29214
,0.05400,-0.00910,-0.05233,-0.41023,-0.00983,-0.15340,0.00000,0.00000,-0.64455,-0.29044
,0.05142,-0.00962,-0.05279,-0.40946,-0.01136,-0.15340,0.00000,0.00000,-0.64078,-0.28875
,0.04909,-0.01014,-0.04816,-0.40870,-0.01213,-0.07672,0.00000,0.00000,-0.64191,-0.28912
,0.04695,-0.01063,-0.05072,-0.40793,-0.01289,-0.07668,0.00000,0.00000,-0.63940,-0.28799
,0.04500,-0.01113,-0.05402,-0.40716,-0.01289,0.00000,0.00000,0.00000,-0.64178,-0.28894
,0.04320,-0.01167,-0.05856,-0.40640,-0.01289,0.00000,0.00000,0.00000,-0.64053,-0.28837
,0.04154,-0.01225,-0.06932,-0.40640,-0.01366,-0.07672,0.00000,0.00000,-0.63927,-0.28780
,0.04000,-0.01295,-0.06373,-0.40640,-0.01366,0.00000,0.00000,0.00000,-0.64291,-0.28931
,0.03857,-0.01358,-0.07498,-0.40640,-0.01366,0.00000,0.00000,0.00000,-0.64291,-0.28931
,0.03724,-0.01433,-0.07147,-0.40640,-0.01366,0.00000,0.00000,0.00000,-0.64291,-0.28931
