speed_ticks,speed,Kalman_gain,posterior_x_phi,omega_x,omega_y,omega_z,m_lean_angle_meas,m_lean_angle,bias,lean_rate,enc_counts_hand,enc_counts_fork,m_hand_angle,m_fork_angle,steer_rate,m_lean_torque,sil_command,post_fork_pwm,post_hand_pwm,command_fork
0,0.00,0.00268,-0.00054,0.00,-0.02,-0.01,0.00,-0.00054,-0.00,0.00104,3163,6202,-0.27601,-0.17396,0.00000,0.00,,16973,16384,-0.70
0,0.00,0.00268,-0.00053,0.00,-0.02,-0.03,0.00,-0.00053,-0.00,0.00393,3163,6203,-0.27601,-0.17473,-0.07673,0.00,,16973,16384,-0.70
0,0.00,0.00268,-0.00049,0.01,-0.02,-0.04,0.00,-0.00049,-0.00,0.00506,3163,6205,-0.27601,-0.17626,-0.15338,0.00,,16973,16384,-0.70
0,0.00,0.00268,-0.00044,0.00,-0.02,-0.03,0.00,-0.00044,-0.00,0.00331,3163,6208,-0.27601,-0.17856,-0.23007,0.00,,16973,16384,-0.70
0,0.00,0.00268,-0.00040,0.01,-0.02,-0.01,-0.00,-0.00040,-0.00,0.00582,3163,6212,-0.27601,-0.18163,-0.30683,0.00,,16973,16384,-0.70
0,0.00,0.00269,-0.00034,-0.00,-0.02,-0.01,0.00,-0.00034,-0.00,-0.00252,3163,6215,-0.27601,-0.18393,-0.23012,0.00,,16973,16384,-0.70
0,0.00,0.00269,-0.00037,-0.01,-0.02,-0.02,0.00,-0.00037,-0.00,-0.00574,3163,6220,-0.27601,-0.18777,-0.38343,0.00,,16973,16384,-0.70
0,0.00,0.00269,-0.00043,-0.01,-0.02,-0.03,-0.00,-0.00042,-0.00,-0.00738,3163,6226,-0.27601,-0.19237,-0.46020,0.00,,16973,16384,-0.70
0,0.00,0.00269,-0.00050,-0.00,-0.02,-0.02,-0.00,-0.00050,-0.00,-0.00107,3163,6232,-0.27601,-0.19697,-0.46024,0.00,,16973,16384,-0.70
0,0.00,0.00269,-0.00051,-0.00,-0.01,-0.00,0.00,-0.00051,-0.00,-0.00336,3163,6240,-0.27601,-0.20311,-0.61359,0.00,,16973,16384,-0.70
0,0.00,0.00269,-0.00054,-0.00,-0.01,-0.00,0.00,-0.00054,-0.00,-0.00081,3163,6247,-0.27601,-0.20848,-0.53686,0.00,,16973,16384,-0.70
0,0.00,0.00269,-0.00055,0.00,-0.02,-0.01,-0.00,-0.00054,-0.00,0.00148,3163,6256,-0.27601,-0.21538,-0.69034,0.00,,16973,16384,-0.70
0,0.00,0.00270,-0.00053,0.00,-0.02,-0.02,-0.00,-0.00053,-0.00,0.00136,3163,6265,-0.27601,-0.22228,-0.69032,0.00,,16973,16384,-0.70
0,0.00,0.00270,-0.00051,-0.00,-0.02,-0.01,-0.00,-0.00051,-0.00,-0.00067,3163,6274,-0.27601,-0.22919,-0.69020,0.00,,16973,16384,-0.70
0,0.00,0.00270,-0.00052,0.00,-0.02,-0.00,-0.00,-0.00052,-0.00,0.00078,3163,6284,-0.27601,-0.23686,-0.76707,0.00,,16973,16384,-0.70
0,0.00,0.00270,-0.00051,0.00,-0.02,-0.01,-0.00,-0.00051,-0.00,0.00120,3163,6295,-0.27601,-0.24529,-0.84363,0.00,,16973,16384,-0.70
0,0.00,0.00270,-0.00050,0.00,-0.02,-0.01,0.00,-0.00050,-0.00,0.00285,3163,6306,-0.27601,-0.25373,-0.84367,0.00,,16973,16384,-0.70
0,0.00,0.00270,-0.00047,0.00,-0.02,-0.02,0.00,-0.00047,-0.00,0.00060,3163,6317,-0.27601,-0.26217,-0.84375,0.00,,16973,16384,-0.70
0,0.00,0.00270,-0.00046,0.00,-0.02,-0.02,0.00,-0.00046,-0.00,0.00468,3163,6329,-0.27601,-0.27137,-0.92039,0.00,,16973,16384,-0.70
0,0.00,0.00271,-0.00041,0.00,-0.02,-0.02,0.00,-0.00041,-0.00,0.00042,3163,6341,-0.27601,-0.28057,-0.92048,0.00,,16973,16384,-0.70
0,0.00,0.00271,-0.00041,0.01,-0.02,-0.02,0.00,-0.00041,-0.00,0.00515,3163,6353,-0.27601,-0.28978,-0.92039,0.00,,16973,16384,-0.70
0,0.00,0.00271,-0.00035,0.01,-0.02,-0.03,0.00,-0.00035,-0.00,0.00558,3163,6366,-0.27601,-0.29975,-0.99701,0.00,,16973,16384,-0.70
0,0.00,0.00271,-0.00030,0.00,-0.02,-0.03,-0.00,-0.00030,-0.00,0.00214,3163,6379,-0.27601,-0.30972,-0.99707,0.00,,16973,16384,-0.70
0,0.00,0.00271,-0.00028,0.00,-0.02,-0.02,-0.00,-0.00027,-0.00,0.00398,3163,6393,-0.27601,-0.32046,-1.07390,0.00,,16973,16384,-0.70
0,0.00,0.00271,-0.00024,-0.00,-0.02,-0.02,-0.00,-0.00023,-0.00,-0.00228,3163,6407,-0.27601,-0.33120,-1.07368,0.00,,16973,16384,-0.70
0,0.00,0.00271,-0.00026,-0.00,-0.02,-0.01,-0.00,-0.00026,-0.00,-0.00290,3163,6422,-0.27601,-0.34270,-1.15058,0.00,,16973,16384,-0.70
0,0.00,0.00272,-0.00029,-0.01,-0.01,-0.01,0.00,-0.00028,-0.00,-0.00916,3163,6436,-0.27601,-0.35344,-1.07368,0.00,,16973,16384,-0.70
0,0.00,0.00272,-0.00038,-0.01,-0.02,-0.01,0.00,-0.00038,-0.00,-0.01104,3163,6452,-0.27601,-0.36571,-1.22731,0.00,,16973,16384,-0.70
0,0.00,0.00272,-0.00049,-0.01,-0.02,0.00,0.00,-0.00048,-0.00,-0.00552,3163,6467,-0.27601,-0.37722,-1.15040,0.00,,16973,16384,-0.70
0,0.00,0.00272,-0.00054,-0.01,-0.01,-0.01,0.00,-0.00054,-0.00,-0.00704,3163,6483,-0.27601,-0.38949,-1.22731,0.00,,16973,16384,-0.70
0,0.00,0.00272,-0.00061,-0.00,-0.02,-0.01,-0.00,-0.00061,-0.00,-0.00259,3163,6499,-0.27601,-0.40176,-1.22719,0.00,,16973,16384,-0.70
0,0.00,0.00272,-0.00063,0.00,-0.02,-0.02,-0.00,-0.00063,-0.00,0.00245,3163,6515,-0.27601,-0.41403,-1.22719,0.00,,16973,16384,-0.70
0,0.00,0.00272,-0.00061,0.00,-0.02,-0.02,0.00,-0.00060,-0.00,0.00151,3163,6531,-0.27601,-0.42630,-1.22726,0.00,,16973,16384,-0.70
0,0.00,0.00273,-0.00059,0.00,-0.02,-0.02,0.00,-0.00059,-0.00,0.00343,3163,6547,-0.27601,-0.43857,-1.22719,0.00,,16973,16384,-0.70
0,0.00,0.00273,-0.00055,0.00,-0.02,-0.01,0.00,-0.00055,-0.00,0.00308,3163,6564,-0.27601,-0.45161,-1.30391,0.00,,16973,16384,-0.70
0,0.00,0.00273,-0.00052,0.00,-0.03,-0.02,0.00,-0.00052,-0.00,0.00405,3163,6580,-0.27601,-0.46389,-1.22731,0.00,,16973,16384,-0.70
0,0.00,0.00273,-0.00048,-0.00,-0.02,-0.02,0.00,-0.00048,-0.00,-0.00041,3163,6597,-0.27601,-0.47692,-1.30373,0.00,,16973,16384,-0.70
0,0.00,0.00273,-0.00048,0.00,-0.02,-0.02,0.00,-0.00048,-0.00,0.00053,3163,6614,-0.27601,-0.48996,-1.30391,0.00,,15718,16384,0.79
0,0.00,0.00273,-0.00048,0.00,-0.02,-0.02,0.00,-0.00047,-0.00,0.00214,3163,6631,-0.27601,-0.50300,-1.30386,0.00,,15718,16384,0.79
0,0.00,0.00273,-0.00045,0.01,-0.02,-0.01,0.00,-0.00045,-0.00,0.00614,3163,6646,-0.27601,-0.51451,-1.15047,0.00,,15718,16384,0.79
0,0.00,0.00274,-0.00039,0.00,-0.02,-0.02,0.00,-0.00039,-0.00,0.00249,3163,6663,-0.27601,-0.52755,-1.30404,0.00,,15718,16384,0.79
0,0.00,0.00274,-0.00036,0.00,-0.01,-0.02,-0.00,-0.00036,-0.00,0.00273,3163,6680,-0.27601,-0.54058,-1.30373,0.00,,15718,16384,0.79
0,0.00,0.00274,-0.00034,0.00,-0.02,-0.02,-0.00,-0.00034,-0.00,0.00371,3163,6697,-0.27601,-0.55362,-1.30391,0.00,,15718,16384,0.79
0,0.00,0.00274,-0.00030,0.00,-0.02,-0.02,0.00,-0.00030,-0.00,0.00049,3163,6713,-0.27601,-0.56590,-1.22731,0.00,,15718,16384,0.79
0,0.00,0.00274,-0.00029,0.00,-0.02,-0.01,-0.00,-0.00029,-0.00,0.00046,3163,6725,-0.27601,-0.57510,-0.92030,0.00,,15718,16384,0.79
0,0.00,0.00274,-0.00029,-0.00,-0.02,-0.03,0.00,-0.00029,-0.00,-0.00304,3163,6732,-0.27601,-0.58047,-0.53692,0.00,,15718,16384,0.79
0,0.00,0.00274,-0.00032,-0.00,-0.02,-0.04,0.00,-0.00032,-0.00,-0.00398,3163,6736,-0.27601,-0.58354,-0.30680,0.00,,15718,16384,0.79
0,0.00,0.00274,-0.00036,-0.00,-0.02,-0.03,-0.00,-0.00035,-0.00,-0.00382,3163,6737,-0.27601,-0.58430,-0.07672,0.00,,15718,16384,0.79
0,0.00,0.00275,-0.00039,-0.00,-0.02,-0.01,-0.00,-0.00039,-0.00,-0.00305,3163,6737,-0.27601,-0.58430,0.00000,0.00,,15718,16384,0.79
0,0.00,0.00275,-0.00042,-0.01,-0.02,0.01,-0.00,-0.00042,-0.00,-0.00795,3163,6738,-0.27601,-0.58507,-0.07668,0.00,,15718,16384,0.79
0,0.00,0.00275,-0.00050,-0.00,-0.02,0.01,-0.00,-0.00050,-0.00,-0.00368,3163,6738,-0.27601,-0.58507,0.00000,0.00,,15718,16384,0.79
0,0.00,0.00275,-0.00054,-0.00,-0.02,-0.01,0.00,-0.00053,-0.00,-0.00239,3163,6738,-0.27601,-0.58507,0.00000,0.00,,15718,16384,0.79
0,0.00,0.00275,-0.00056,0.00,-0.02,-0.03,-0.00,-0.00056,-0.00,0.00128,3163,6738,-0.27601,-0.58507,0.00000,0.00,,15718,16384,0.79
0,0.00,0.00275,-0.00054,-0.00,-0.02,-0.02,-0.00,-0.00054,-0.00,-0.00059,3163,6733,-0.27601,-0.58124,0.38343,0.00,,15718,16384,0.79
0,0.00,0.00275,-0.00055,0.01,-0.02,0.00,-0.00,-0.00055,-0.00,0.00666,3163,6727,-0.27601,-0.57663,0.46020,0.00,,15718,16384,0.79
0,0.00,0.00276,-0.00048,0.00,-0.02,0.00,-0.00,-0.00048,-0.00,0.00238,3163,6722,-0.27601,-0.57280,0.38352,0.00,,15718,16384,0.79
0,0.00,0.00276,-0.00046,0.00,-0.02,-0.01,0.00,-0.00045,-0.00,0.00202,3163,6716,-0.27601,-0.56820,0.46020,0.00,,15718,16384,0.79
0,0.00,0.00276,-0.00043,0.00,-0.03,-0.02,0.00,-0.00043,-0.00,0.00076,3163,6710,-0.27601,-0.56359,0.46024,0.00,,15718,16384,0.79
0,0.00,0.00276,-0.00042,0.00,-0.03,-0.03,0.00,-0.00042,-0.00,0.00377,3163,6702,-0.27601,-0.55746,0.61353,0.00,,15718,16384,0.79
0,0.00,0.00276,-0.00039,0.00,-0.03,-0.02,0.00,-0.00038,-0.00,0.00017,3163,6694,-0.27601,-0.55132,0.61366,0.00,,15718,16384,0.79
0,0.00,0.00276,-0.00038,0.01,-0.02,-0.02,0.00,-0.00038,-0.00,0.00895,3163,6685,-0.27601,-0.54442,0.69027,0.00,,15718,16384,0.79
0,0.00,0.00276,-0.00029,0.01,-0.02,-0.02,0.00,-0.00029,-0.00,0.00790,3163,6677,-0.27601,-0.53828,0.61359,0.00,,15718,16384,0.79
0,0.00,0.00276,-0.00021,0.00,-0.02,-0.03,-0.00,-0.00021,-0.00,0.00386,3163,6668,-0.27601,-0.53138,0.69025,0.00,,15718,16384,0.79
0,0.00,0.00277,-0.00017,0.00,-0.02,-0.03,-0.00,-0.00017,-0.00,0.00468,3163,6660,-0.27601,-0.52524,0.61366,0.00,,15718,16384,0.79
0,0.00,0.00277,-0.00013,0.00,-0.02,-0.02,0.00,-0.00013,-0.00,0.00183,3163,6651,-0.27601,-0.51834,0.69020,0.00,,15718,16384,0.79
0,0.00,0.00277,-0.00011,-0.00,-0.02,-0.02,-0.00,-0.00011,-0.00,-0.00432,3163,6641,-0.27601,-0.51067,0.76707,0.00,,15718,16384,0.79
0,0.00,0.00277,-0.00015,-0.01,-0.02,-0.00,0.00,-0.00015,-0.00,-0.00501,3163,6632,-0.27601,-0.50377,0.69025,0.00,,15718,16384,0.79
0,0.00,0.00277,-0.00020,-0.01,-0.02,-0.00,0.00,-0.00020,-0.00,-0.00720,3163,6622,-0.27601,-0.49610,0.76702,0.00,,15718,16384,0.79
0,0.00,0.00277,-0.00027,-0.01,-0.01,-0.01,0.00,-0.00027,-0.00,-0.01150,3163,6612,-0.27601,-0.48843,0.76699,0.00,,15718,16384,0.79
0,0.00,0.00277,-0.00039,-0.01,-0.01,0.00,0.00,-0.00038,-0.00,-0.00793,3163,6602,-0.27601,-0.48076,0.76692,0.00,,15718,16384,0.79
0,0.00,0.00277,-0.00046,-0.00,-0.02,0.00,0.00,-0.00046,-0.00,-0.00238,3163,6590,-0.27601,-0.47156,0.92039,0.00,,15718,16384,0.79
0,0.00,0.00278,-0.00049,-0.01,-0.02,-0.02,-0.00,-0.00049,-0.00,-0.00592,3163,6578,-0.27601,-0.46235,0.92048,0.00,,15718,16384,0.79
0,0.00,0.00278,-0.00054,0.01,-0.02,-0.03,-0.00,-0.00054,-0.00,0.00657,3163,6566,-0.27601,-0.45315,0.92039,0.00,,15718,16384,0.79
0,0.00,0.00278,-0.00048,0.01,-0.02,-0.01,0.00,-0.00048,-0.00,0.00606,3163,6554,-0.27601,-0.44394,0.92048,0.00,,15718,16384,0.79
0,0.00,0.00278,-0.00042,0.00,-0.02,-0.01,-0.00,-0.00041,-0.00,0.00376,3163,6541,-0.27601,-0.43397,0.99711,0.00,,15718,16384,0.79
0,0.00,0.00278,-0.00038,0.01,-0.02,-0.01,0.00,-0.00038,-0.00,0.00712,3163,6527,-0.27601,-0.42323,1.07368,0.00,,15718,16384,0.79
0,0.00,0.00278,-0.00030,0.00,-0.03,-0.03,0.00,-0.00030,-0.00,0.00397,3163,6513,-0.27601,-0.41250,1.07385,0.00,,15718,16384,0.79
0,0.00,0.00278,-0.00026,-0.00,-0.03,-0.03,0.00,-0.00026,-0.00,-0.00320,3163,6498,-0.27601,-0.40099,1.15051,0.00,,15718,16384,0.79
0,0.00,0.00278,-0.00030,0.00,-0.03,-0.02,0.00,-0.00029,-0.00,0.00154,3163,6483,-0.27601,-0.38949,1.15058,0.00,,15718,16384,0.79
0,0.00,0.00279,-0.00028,0.00,-0.02,-0.01,-0.00,-0.00028,-0.00,0.00364,3163,6467,-0.27601,-0.37722,1.22707,0.00,,15718,16384,0.79
0,0.00,0.00279,-0.00024,-0.00,-0.02,-0.01,-0.00,-0.00024,-0.00,-0.00078,3163,6451,-0.27601,-0.36494,1.22731,0.00,,15718,16384,0.79
0,0.00,0.00279,-0.00025,0.00,-0.02,-0.02,-0.00,-0.00025,-0.00,0.00148,3163,6434,-0.27601,-0.35190,1.30391,0.00,,15718,16384,0.79
0,0.00,0.00279,-0.00023,0.00,-0.02,-0.03,-0.00,-0.00023,-0.00,0.00328,3163,6418,-0.27601,-0.33963,1.22731,0.00,,15718,16384,0.79
0,0.00,0.00279,-0.00020,-0.00,-0.01,-0.02,-0.00,-0.00020,-0.00,-0.00184,3163,6400,-0.27601,-0.32583,1.38054,0.00,,15718,16384,0.79
0,0.00,0.00279,-0.00022,-0.00,-0.01,-0.00,0.00,-0.00022,-0.00,-0.00054,3163,6383,-0.27601,-0.31279,1.30378,0.00,,15718,16384,0.79
0,0.00,0.00279,-0.00022,-0.00,-0.01,0.00,0.00,-0.00022,-0.00,-0.00343,3163,6365,-0.27601,-0.29898,1.38059,0.00,,15718,16384,0.79
0,0.00,0.00279,-0.00026,-0.01,-0.01,-0.01,0.00,-0.00026,-0.00,-0.00775,3163,6347,-0.27601,-0.28518,1.38059,0.00,,15718,16384,0.79
0,0.00,0.00280,-0.00033,-0.01,-0.02,-0.01,-0.00,-0.00033,-0.00,-0.00576,3163,6329,-0.27601,-0.27137,1.38072,0.00,,16973,16384,-0.70
0,0.00,0.00280,-0.00039,-0.01,-0.02,-0.01,0.00,-0.00039,-0.00,-0.00513,3163,6310,-0.27601,-0.25680,1.45726,0.00,,16973,16384,-0.70
0,0.00,0.00280,-0.00044,-0.01,-0.02,-0.01,0.00,-0.00044,-0.00,-0.00771,3163,6292,-0.27601,-0.24299,1.38045,0.00,,16973,16384,-0.70
0,0.00,0.00280,-0.00052,-0.00,-0.02,-0.01,0.00,-0.00051,-0.00,-0.00023,3163,6275,-0.27601,-0.22995,1.30386,0.00,,16973,16384,-0.70
0,0.00,0.00280,-0.00052,0.00,-0.02,-0.02,0.00,-0.00052,-0.00,0.00371,3163,6259,-0.27601,-0.21768,1.22731,0.00,,16973,16384,-0.70
0,0.00,0.00280,-0.00048,-0.00,-0.02,-0.02,0.00,-0.00048,-0.00,-0.00119,3163,6245,-0.27601,-0.20694,1.07379,0.00,,16973,16384,-0.70
0,0.00,0.00280,-0.00049,0.00,-0.02,-0.01,0.00,-0.00049,-0.00,0.00195,3163,6233,-0.27601,-0.19774,0.92048,0.00,,16973,16384,-0.70
0,0.00,0.00280,-0.00047,0.00,-0.02,-0.01,-0.00,-0.00047,-0.00,0.00242,3163,6223,-0.27601,-0.19007,0.76699,0.00,,16973,16384,-0.70
0,0.00,0.00281,-0.00044,-0.00,-0.02,-0.02,0.00,-0.00044,-0.00,0.00003,3163,6216,-0.27601,-0.18470,0.53686,0.00,,16973,16384,-0.70
0,0.00,0.00281,-0.00044,-0.00,-0.02,-0.02,0.00,-0.00044,-0.00,-0.00151,3163,6212,-0.27601,-0.18163,0.30680,0.00,,16973,16384,-0.70
0,0.00,0.00281,-0.00045,-0.00,-0.02,-0.01,0.00,-0.00045,-0.00,-0.00232,3163,6209,-0.27601,-0.17933,0.23010,0.00,,16973,16384,-0.70
0,0.00,0.00281,-0.00048,0.00,-0.02,0.00,-0.00,-0.00048,-0.00,0.00220,3163,6209,-0.27601,-0.17933,0.00000,0.00,,16973,16384,-0.70
0,0.00,0.00281,-0.00045,0.00,-0.02,0.00,-0.00,-0.00045,-0.00,0.00110,3163,6209,-0.27601,-0.17933,0.00000,0.00,,16973,16384,-0.70
0,0.00,0.00281,-0.00044,-0.00,-0.02,-0.02,0.00,-0.00044,-0.00,-0.00279,3163,6209,-0.27601,-0.17933,0.00000,0.00,,16973,16384,-0.70
0,0.00,0.00281,-0.00047,0.01,-0.02,-0.04,0.00,-0.00047,-0.00,0.00554,3163,6210,-0.27601,-0.18010,-0.07667,0.00,,16973,16384,-0.70
0,0.00,0.00281,-0.00041,0.00,-0.02,-0.04,-0.00,-0.00041,-0.00,0.00268,3163,6212,-0.27601,-0.18163,-0.15340,0.00,,16973,16384,-0.70
0,0.00,0.00282,-0.00038,0.00,-0.02,-0.03,0.00,-0.00038,-0.00,0.00386,3163,6215,-0.27601,-0.18393,-0.23012,0.00,,16973,16384,-0.70
0,0.00,0.00282,-0.00034,0.00,-0.02,-0.01,-0.00,-0.00034,-0.00,0.00462,3163,6218,-0.27601,-0.18623,-0.23007,0.00,,16973,16384,-0.70
0,0.00,0.00282,-0.00030,0.00,-0.02,-0.01,-0.00,-0.00030,-0.00,0.00082,3163,6223,-0.27601,-0.19007,-0.38352,0.00,,16973,16384,-0.70
0,0.00,0.00282,-0.00029,-0.01,-0.02,-0.02,-0.00,-0.00029,-0.00,-0.00565,3163,6228,-0.27601,-0.19390,-0.38347,0.00,,16973,16384,-0.70
0,0.00,0.00282,-0.00034,-0.01,-0.02,-0.02,-0.00,-0.00034,-0.00,-0.00608,3163,6234,-0.27601,-0.19851,-0.46020,0.00,,16973,16384,-0.70
0,0.00,0.00282,-0.00040,-0.01,-0.02,-0.01,-0.00,-0.00040,-0.00,-0.00497,3163,6241,-0.27601,-0.20388,-0.53697,0.00,,16973,16384,-0.70
0,0.00,0.00282,-0.00045,-0.01,-0.02,-0.00,0.00,-0.00045,-0.00,-0.00504,3163,6247,-0.27601,-0.20848,-0.46015,0.00,,16973,16384,-0.70
0,0.00,0.00282,-0.00050,-0.00,-0.02,-0.01,0.00,-0.00050,-0.00,-0.00152,3163,6255,-0.27601,-0.21461,-0.61359,0.00,,16973,16384,-0.70
0,0.00,0.00282,-0.00051,-0.00,-0.01,-0.01,-0.00,-0.00051,-0.00,-0.00168,3163,6263,-0.27601,-0.22075,-0.61366,0.00,,16973,16384,-0.70
0,0.00,0.00283,-0.00053,0.00,-0.01,-0.01,-0.00,-0.00053,-0.00,0.00040,3163,6272,-0.27601,-0.22765,-0.69020,0.00,,16973,16384,-0.70
0,0.00,0.00283,-0.00052,0.00,-0.02,-0.01,0.00,-0.00052,-0.00,0.00333,3163,6282,-0.27601,-0.23532,-0.76707,0.00,,16973,16384,-0.70
0,0.00,0.00283,-0.00049,0.00,-0.02,-0.01,-0.00,-0.00049,-0.00,0.00208,3163,6291,-0.27601,-0.24223,-0.69032,0.00,,16973,16384,-0.70
0,0.00,0.00283,-0.00047,0.00,-0.02,-0.01,0.00,-0.00047,-0.00,0.00105,3163,6302,-0.27601,-0.25066,-0.84358,0.00,,16973,16384,-0.70
0,0.00,0.00283,-0.00046,0.00,-0.02,-0.02,0.00,-0.00045,-0.00,0.00136,3163,6313,-0.27601,-0.25910,-0.84367,0.00,,16973,16384,-0.70
0,0.00,0.00283,-0.00044,0.00,-0.02,-0.02,0.00,-0.00044,-0.00,0.00336,3163,6323,-0.27601,-0.26677,-0.76707,0.00,,16973,16384,-0.70
0,0.00,0.00283,-0.00041,0.00,-0.02,-0.01,0.00,-0.00040,-0.00,0.00191,3163,6335,-0.27601,-0.27597,-0.92048,0.00,,16973,16384,-0.70
0,0.00,0.00283,-0.00039,0.01,-0.02,-0.02,0.00,-0.00038,-0.00,0.00677,3163,6347,-0.27601,-0.28518,-0.92039,0.00,,16973,16384,-0.70
0,0.00,0.00284,-0.00032,0.00,-0.02,-0.03,0.00,-0.00032,-0.00,0.00143,3163,6359,-0.27601,-0.29438,-0.92030,0.00,,16973,16384,-0.70
0,0.00,0.00284,-0.00030,0.00,-0.02,-0.03,0.00,-0.00030,-0.00,0.00205,3163,6372,-0.27601,-0.30435,-0.99711,0.00,,16973,16384,-0.70
0,0.00,0.00284,-0.00028,0.00,-0.02,-0.03,0.00,-0.00028,-0.00,0.00445,3163,6385,-0.27601,-0.31432,-0.99707,0.00,,16973,16384,-0.70
0,0.00,0.00284,-0.00023,0.00,-0.02,-0.02,-0.00,-0.00023,-0.00,0.00337,3163,6399,-0.27601,-0.32506,-1.07390,0.00,,16973,16384,-0.70
0,0.00,0.00284,-0.00020,0.00,-0.02,-0.02,-0.00,-0.00020,-0.00,0.00008,3163,6413,-0.27601,-0.33580,-1.07379,0.00,,16973,16384,-0.70
0,0.00,0.00284,-0.00020,-0.00,-0.02,-0.02,-0.00,-0.00020,-0.00,-0.00235,3163,6427,-0.27601,-0.34654,-1.07368,0.00,,16973,16384,-0.70
0,0.00,0.00284,-0.00022,-0.01,-0.02,-0.01,-0.00,-0.00022,-0.00,-0.00803,3163,6442,-0.27601,-0.35804,-1.15047,0.00,,16973,16384,-0.70
0,0.00,0.00284,-0.00030,-0.01,-0.01,-0.01,0.00,-0.00030,-0.00,-0.00782,3163,6457,-0.27601,-0.36955,-1.15063,0.00,,16973,16384,-0.70
0,0.00,0.00284,-0.00038,-0.01,-0.01,0.00,0.00,-0.00038,-0.00,-0.00809,3163,6472,-0.27601,-0.38105,-1.15035,0.00,,16973,16384,-0.70
0,0.00,0.00285,-0.00046,-0.01,-0.01,-0.00,0.00,-0.00046,-0.00,-0.00739,3163,6488,-0.27601,-0.39332,-1.22719,0.00,,16973,16384,-0.70
0,0.00,0.00285,-0.00053,-0.01,-0.01,-0.01,-0.00,-0.00053,-0.00,-0.00602,3163,6504,-0.27601,-0.40559,-1.22731,0.00,,16973,16384,-0.70
0,0.00,0.00285,-0.00059,0.00,-0.02,-0.02,-0.00,-0.00059,-0.00,0.00118,3163,6520,-0.27601,-0.41787,-1.22719,0.00,,16973,16384,-0.70
0,0.00,0.00285,-0.00058,0.00,-0.02,-0.02,-0.00,-0.00057,-0.00,0.00435,3163,6536,-0.27601,-0.43014,-1.22707,0.00,,16973,16384,-0.70
0,0.00,0.00285,-0.00053,0.00,-0.02,-0.02,-0.00,-0.00053,-0.00,0.00309,3163,6552,-0.27601,-0.44241,-1.22719,0.00,,16973,16384,-0.70
0,0.00,0.00285,-0.00050,0.00,-0.02,-0.01,-0.00,-0.00050,-0.00,0.00368,3163,6568,-0.27601,-0.45468,-1.22731,0.00,,16973,16384,-0.70
0,0.00,0.00285,-0.00046,0.00,-0.03,-0.02,0.00,-0.00046,-0.00,0.00081,3163,6584,-0.27601,-0.46695,-1.22707,0.00,,16973,16384,-0.70
0,0.00,0.00285,-0.00045,0.00,-0.02,-0.02,0.00,-0.00045,-0.00,0.00073,3163,6601,-0.27601,-0.47999,-1.30399,0.00,,16973,16384,-0.70
0,0.00,0.00285,-0.00044,0.00,-0.02,-0.02,0.00,-0.00044,-0.00,0.00242,3163,6618,-0.27601,-0.49303,-1.30391,0.00,,15709,16384,0.80
0,0.00,0.00286,-0.00042,0.00,-0.02,-0.02,0.00,-0.00042,-0.00,0.00117,3163,6634,-0.27601,-0.50530,-1.22714,0.00,,15709,16384,0.80
0,0.00,0.00286,-0.00040,0.00,-0.02,-0.01,0.00,-0.00040,-0.00,0.00403,3163,6650,-0.27601,-0.51757,-1.22719,0.00,,15709,16384,0.80
0,0.00,0.00286,-0.00036,0.00,-0.02,-0.02,-0.00,-0.00036,-0.00,0.00364,3163,6667,-0.27601,-0.53061,-1.30391,0.00,,15709,16384,0.80
0,0.00,0.00286,-0.00033,0.00,-0.01,-0.03,-0.00,-0.00032,-0.00,0.00309,3163,6684,-0.27601,-0.54365,-1.30373,0.00,,15709,16384,0.80
0,0.00,0.00286,-0.00029,0.00,-0.02,-0.02,-0.00,-0.00029,-0.00,0.00482,3163,6701,-0.27601,-0.55669,-1.30404,0.00,,15709,16384,0.80
0,0.00,0.00286,-0.00024,0.00,-0.02,-0.02,0.00,-0.00024,-0.00,0.00121,3163,6716,-0.27601,-0.56820,-1.15047,0.00,,15709,16384,0.80
0,0.00,0.00286,-0.00023,0.00,-0.01,-0.01,0.00,-0.00023,-0.00,0.00205,3163,6729,-0.27601,-0.57817,-0.99701,0.00,,15709,16384,0.80
0,0.00,0.00286,-0.00021,-0.00,-0.02,-0.02,0.00,-0.00021,-0.00,-0.00122,3163,6736,-0.27601,-0.58354,-0.53692,0.00,,15709,16384,0.80
0,0.00,0.00286,-0.00022,-0.00,-0.02,-0.04,-0.00,-0.00022,-0.00,-0.00311,3163,6738,-0.27601,-0.58507,-0.15340,0.00,,15709,16384,0.80
0,0.00,0.00287,-0.00025,-0.01,-0.02,-0.03,-0.00,-0.00025,-0.00,-0.00675,3163,6739,-0.27601,-0.58584,-0.07672,0.00,,15709,16384,0.80
0,0.00,0.00287,-0.00032,-0.00,-0.02,-0.01,0.00,-0.00032,-0.00,-0.00438,3163,6739,-0.27601,-0.58584,0.00000,0.00,,15709,16384,0.80
0,0.00,0.00287,-0.00036,-0.01,-0.02,0.01,-0.00,-0.00036,-0.00,-0.00516,3163,6739,-0.27601,-0.58584,0.00000,0.00,,15709,16384,0.80
0,0.00,0.00287,-0.00041,-0.00,-0.02,0.01,0.00,-0.00041,-0.00,-0.00475,3163,6739,-0.27601,-0.58584,0.00000,0.00,,15709,16384,0.80
