sil_command,speed,lean_angle,lean_rate,hand_angle,fork_angle,fork_rate,lean_torque,hand_torque,command_fork,command_hand
,0.00000,0.00000,-0.00238,0.00000,0.00000,-0.56158,0.00000,0.00000,0.00000,0.00000
,0.00000,-0.00002,0.00349,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,0.00001,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,0.00004,0.00318,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,0.00007,0.00401,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,0.00011,0.00636,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,0.00017,0.00239,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,0.00019,0.00459,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,0.00024,0.00443,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,0.00029,0.00603,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
,0.00000,0.00035,0.00753,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.26955,-0.11404
,0.00000,0.00042,0.00361,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00046,0.00322,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00049,0.00545,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00054,0.00549,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00060,0.00659,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00066,0.00803,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00074,0.00678,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00081,0.00968,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00091,0.00768,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00099,0.01066,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00109,0.00768,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00117,0.01078,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00128,0.00886,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00136,0.00988,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00146,0.00956,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00156,0.00698,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00163,0.00803,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00171,0.01117,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00182,0.00847,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00190,0.01062,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00201,0.01105,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00212,0.01004,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00222,0.01117,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00233,0.01321,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00246,0.01121,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00257,0.01301,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00270,0.01328,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00284,0.00996,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00294,0.01018,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00304,0.01286,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00316,0.01399,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00330,0.01230,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00343,0.01297,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00355,0.01215,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00368,0.01018,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00378,0.01204,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00390,0.01426,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00404,0.01011,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00414,0.01121,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00425,0.00972,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00434,0.01097,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00445,0.00972,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00455,0.00996,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00465,0.00957,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00474,0.00878,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00483,0.01031,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00493,0.00870,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00501,0.00988,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00511,0.00965,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00521,0.00913,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00530,0.01104,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00540,0.01298,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00553,0.00843,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00561,0.00561,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00567,0.00913,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00576,0.00925,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00585,0.00804,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00593,0.01282,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00605,0.01023,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00615,0.01053,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00625,0.01007,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00635,0.00788,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00643,0.00765,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00650,0.00863,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00659,0.00780,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00666,0.00549,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00671,0.00228,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00673,0.00992,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00683,0.00533,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00688,0.00827,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00696,0.00561,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00701,0.00486,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00706,0.00765,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00713,0.00447,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00717,0.00682,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00723,0.00749,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00731,0.00651,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00737,0.00765,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00744,0.00678,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00750,0.00564,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00756,0.00705,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00762,0.00395,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00766,0.00599,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00771,0.00208,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00773,0.00572,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00778,0.00247,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00780,0.00537,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00785,0.00432,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00789,0.00274,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00791,0.00255,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00793,0.00216,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00795,0.00282,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00798,0.00228,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00799,0.00122,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00800,-0.00168,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00798,0.00126,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00799,-0.00094,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00797,0.00122,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00798,0.00142,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00799,0.00118,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00799,0.00099,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00800,0.00087,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00800,-0.00199,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00798,0.00012,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00797,-0.00172,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00795,-0.00285,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00792,-0.00176,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00789,-0.00082,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00788,-0.00191,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00786,-0.00109,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00784,0.00118,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00784,0.00020,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00784,0.00161,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00785,-0.00192,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00783,0.00020,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
,0.00000,0.00782,-0.00387,-0.04821,-0.00599,0.00000,0.00000,0.00000,-0.06911,-0.03110
