sil_command,speed,lean_angle,lean_rate,hand_angle,fork_angle,fork_rate,lean_torque,hand_torque,x_acceleration,y_acceleration,command_fork,command_hand
,0.00000,0.00000,0.00959,0.00000,0.00000,-5.75107,0.00000,0.00000,0.05813,0.82244,0.00000,0.00000
,0.00000,0.00010,0.00991,0.00000,0.00000,0.00000,0.00000,0.00000,0.03736,0.81714,0.00000,0.00000
,0.00000,0.00020,0.00944,0.00000,0.00000,0.00000,0.00000,0.00000,0.09562,0.80879,0.00000,0.00000
,0.00000,0.00029,0.00791,0.00000,0.00000,0.00000,0.00000,0.00000,0.07395,0.80839,0.00000,0.00000
,0.00000,0.00037,0.00666,0.00000,0.00000,0.00000,0.00000,0.00000,0.03551,0.76906,0.00000,0.00000
,0.00000,0.00044,0.00916,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01714,0.78730,0.00000,0.00000
,0.00000,0.00053,0.00486,0.00000,0.00000,0.00000,0.00000,0.00000,0.09816,0.84728,0.00000,0.00000
,0.00000,0.00058,0.00447,0.00000,0.00000,0.00000,0.00000,0.00000,0.06305,0.81293,0.00000,0.00000
,0.00000,0.00062,0.00482,0.00000,0.00000,0.00000,0.00000,0.00000,0.07420,0.77497,0.00000,0.00000
,0.00000,0.00067,0.00725,0.00000,0.00000,0.00000,0.00000,0.00000,0.05436,0.79364,0.00000,0.00000
,0.00000,0.00074,0.00372,0.00855,-0.06136,0.00000,0.00000,0.00000,0.00987,0.83114,0.44629,0.18882
,0.00000,0.00078,0.00188,0.00855,-0.06136,0.00000,0.00000,0.00000,0.04791,0.83195,0.11443,0.05150
,0.00000,0.00080,0.00493,0.00855,-0.06136,0.00000,0.00000,0.00000,0.07772,0.85174,0.11443,0.05150
,0.00000,0.00085,0.00618,0.00855,-0.06136,0.00000,0.00000,0.00000,0.01395,0.82628,0.11443,0.05150
,0.00000,0.00091,0.00188,0.00855,-0.06136,0.00000,0.00000,0.00000,0.06384,0.75042,0.11443,0.05150
,0.00000,0.00093,0.00376,0.00855,-0.06136,0.00000,0.00000,0.00000,0.10128,0.72246,0.11443,0.05150
,0.00000,0.00096,0.00133,0.00855,-0.06136,0.00000,0.00000,0.00000,0.04003,0.83158,0.11443,0.05150
,0.00000,0.00098,0.00165,0.00855,-0.06136,0.00000,0.00000,0.00000,0.05550,0.83688,0.11443,0.05150
,0.00000,0.00099,0.00642,0.00855,-0.06136,0.00000,0.00000,0.00000,0.01994,0.83125,0.11443,0.05150
,0.00000,0.00106,0.00184,0.00855,-0.06136,0.00000,0.00000,0.00000,0.05210,0.80316,0.11443,0.05150
,0.00000,0.00108,-0.00040,0.00855,-0.06136,0.00000,0.00000,0.00000,0.13634,0.74250,0.11443,0.05150
,0.00000,0.00107,0.00372,0.00855,-0.06136,0.00000,0.00000,0.00000,0.08019,0.76538,0.11443,0.05150
,0.00000,0.00111,0.00247,0.00855,-0.06136,0.00000,0.00000,0.00000,0.04439,0.83672,0.11443,0.05150
,0.00000,0.00113,-0.00211,0.00855,-0.06136,0.00000,0.00000,0.00000,0.14135,0.88670,0.11443,0.05150
,0.00000,0.00111,-0.00047,0.00855,-0.06136,0.00000,0.00000,0.00000,0.09503,0.86157,0.11443,0.05150
,0.00000,0.00111,0.00196,0.00855,-0.06136,0.00000,0.00000,0.00000,0.08308,0.78451,0.11443,0.05150
,0.00000,0.00113,0.00149,0.00855,-0.06136,0.00000,0.00000,0.00000,0.05341,0.74067,0.11443,0.05150
,0.00000,0.00114,-0.00244,0.00855,-0.06136,0.00000,0.00000,0.00000,0.04957,0.76467,0.11443,0.05150
,0.00000,0.00112,-0.00106,0.00855,-0.06136,0.00000,0.00000,0.00000,0.07634,0.76039,0.11443,0.05150
,0.00000,0.00111,-0.00199,0.00855,-0.06136,0.00000,0.00000,0.00000,0.12056,0.78542,0.11443,0.05150
,0.00000,0.00109,-0.00349,0.00855,-0.06136,0.00000,0.00000,0.00000,0.06168,0.83211,0.11443,0.05150
