sil_command,speed,lean_angle,lean_rate,hand_angle,fork_angle,fork_rate,lean_torque,hand_torque,x_acceleration,y_acceleration,command_fork,command_hand
-0.26049,2.22762,-0.03680,-0.03048,0.02619,-0.01150,0.00000,0.00000,0.04431,-0.29621,0.46814,-0.24494,0.00000
-0.03451,2.22762,-0.03700,-0.00404,0.02619,-0.01150,0.00000,0.00000,0.05322,-1.04101,0.08906,-0.02682,0.00000
-0.14008,2.22533,-0.03701,-0.01638,0.02619,-0.01150,0.00000,0.00000,0.05823,0.36395,0.44602,-0.12868,0.00000
-0.11135,2.22533,-0.03714,-0.01302,0.02619,-0.01150,0.00000,0.00000,0.04124,0.05774,0.47337,-0.10091,0.00000
-0.00668,2.22533,-0.03723,-0.00078,0.02619,-0.01150,0.00000,0.00000,-0.00335,0.93118,0.42291,0.00013,0.00000
-0.14327,2.22533,-0.03717,-0.01676,0.02619,-0.01150,0.00000,0.00000,-0.05142,0.17281,-0.51107,-0.13171,0.00000
0.02236,2.22533,-0.03725,0.00262,0.02619,-0.01150,0.00000,0.00000,-0.08300,0.99810,-0.22713,0.02816,0.00000
-0.27086,2.22533,-0.03713,-0.03168,0.02619,-0.01150,0.00000,0.00000,-0.09721,-0.55162,0.48729,-0.25486,0.00000
0.07414,2.22533,-0.03734,0.00867,0.02619,-0.01150,0.00000,0.00000,-0.11612,0.13795,0.26443,0.07816,0.00000
-0.27595,2.22533,-0.03720,-0.03228,0.02619,-0.01150,0.00000,0.00000,-0.15350,-0.06345,0.15348,-0.25974,0.00000
0.11842,2.22533,-0.03743,0.01385,0.02619,-0.01150,0.00000,0.00000,-0.17635,-0.41206,-0.25285,0.12092,0.00000
-0.18001,2.22533,-0.03727,-0.02106,0.02619,-0.01150,0.00000,0.00000,-0.16469,1.56454,0.23218,-0.16713,0.00000
-0.09566,2.22533,-0.03741,-0.01119,0.02619,-0.01150,0.00000,0.00000,-0.14033,-1.14865,-0.36603,-0.08568,0.00000
-0.05401,2.22533,-0.03746,-0.00632,0.02619,-0.01150,0.00000,0.00000,-0.11615,1.29117,0.47205,-0.04547,0.00000
-0.32576,2.22533,-0.03745,-0.03810,0.02619,-0.01150,0.00000,0.00000,-0.10888,0.31117,0.34534,-0.30773,0.00000
0.01979,2.22533,-0.03770,0.00232,0.02619,-0.01150,0.00000,0.00000,-0.12366,0.61179,-0.36769,0.02584,0.00000
-0.40806,2.22533,-0.03755,-0.04773,0.02619,-0.01150,0.00000,0.00000,-0.12801,-0.37304,0.10450,-0.38711,0.00000
-0.06240,2.22533,-0.03790,-0.00730,0.02619,-0.01150,0.00000,0.00000,-0.11471,-1.04258,0.62169,-0.05341,0.00000
-0.23999,2.22533,-0.03796,-0.02807,0.02619,-0.01150,0.00000,0.00000,-0.09541,0.50846,0.98841,-0.22477,0.00000
0.02303,2.22304,-0.03822,0.00269,0.02619,-0.01150,0.00000,0.00000,-0.07594,-0.06918,-0.06812,0.02916,0.00000
