sil_command,speed,lean_angle,lean_rate,hand_angle,fork_angle,fork_rate,lean_torque,hand_torque,x_acceleration,y_acceleration,command_fork,command_hand
-0.65581,2.21159,-0.01079,-0.07646,0.02542,0.00767,-0.07668,0.00000,0.12316,-0.68339,0.76576,-0.65581,0.00000
-0.28188,2.21159,-0.01155,-0.03287,0.02542,0.00690,-0.07672,0.00000,0.12051,0.60573,-0.13440,-0.28188,0.00000
-0.66844,2.21159,-0.01187,-0.07794,0.02542,0.00614,-0.07668,0.00000,0.10805,0.35373,-0.04592,-0.66844,0.00000
-0.19813,2.20931,-0.01262,-0.02309,0.02542,0.00537,-0.07672,0.00000,0.08604,-0.19234,0.51146,-0.19813,0.00000
-0.53326,2.20931,-0.01284,-0.06214,0.02542,0.00537,0.00000,0.00000,0.05545,0.79371,0.70868,-0.53326,0.00000
-0.38246,2.20931,-0.01345,-0.04457,0.02542,0.00460,-0.07668,0.00000,0.02817,-0.49356,0.37258,-0.38246,0.00000
-0.21056,2.20931,-0.01389,-0.02454,0.02542,0.00384,-0.07672,0.00000,0.01159,-0.08073,0.27526,-0.21056,0.00000
-0.49855,2.20931,-0.01413,-0.05810,0.02542,0.00384,0.00000,0.00000,-0.04351,-0.39134,-0.09215,-0.49855,0.00000
-0.10841,2.20931,-0.01470,-0.01263,0.02542,0.00307,-0.07667,0.00000,-0.16131,0.80280,-0.08115,-0.10841,0.00000
-0.64366,2.20931,-0.01482,-0.07501,0.02542,0.00230,-0.07672,0.00000,-0.26099,0.84894,-0.01728,-0.64366,0.00000
-0.15530,2.20931,-0.01554,-0.01810,0.02542,0.00154,-0.07668,0.00000,-0.29643,0.60972,0.24196,-0.15530,0.00000
-0.51848,2.21159,-0.01569,-0.06045,0.02542,0.00077,-0.07672,0.00000,-0.28571,0.23920,0.75983,-0.51848,0.00000
-0.06484,2.21159,-0.01626,-0.00756,0.02542,-0.00077,-0.15340,0.00000,-0.24837,-0.42241,0.84612,-0.06484,0.00000
-0.10000,2.20931,-0.01633,-0.01165,0.02542,-0.00153,-0.07668,0.00000,-0.20121,-0.08379,1.24415,-0.10000,0.00000
-0.22722,2.20931,-0.01645,-0.02648,0.02542,-0.00230,-0.07672,0.00000,-0.15154,-0.74723,0.05706,-0.22722,0.00000
0.13933,2.20931,-0.01670,0.01624,0.02542,-0.00383,-0.15340,0.00000,-0.10001,0.01324,0.16138,0.13933,0.00000
-0.36790,2.20931,-0.01655,-0.04287,0.02542,-0.00383,0.00000,0.00000,-0.03657,-0.73587,0.89049,-0.36790,0.00000
0.21108,2.20931,-0.01697,0.02460,0.02542,-0.00460,-0.07668,0.00000,0.04213,0.75029,0.44574,0.21108,0.00000
-0.24383,2.21159,-0.01673,-0.02843,0.02542,-0.00460,0.00000,0.00000,0.12428,0.97260,0.46869,-0.24383,0.00000
0.04483,2.21159,-0.01702,0.00523,0.02542,-0.00537,-0.07673,0.00000,0.19990,0.17064,-0.01158,0.04483,0.00000
-0.01540,2.21159,-0.01695,-0.00180,0.02542,-0.00537,0.00000,0.00000,0.26098,0.60762,0.47525,-0.01540,0.00000
-0.06177,2.21159,-0.01696,-0.00720,0.02542,-0.00537,0.00000,0.00000,0.30570,0.21459,0.04806,-0.06177,0.00000
0.16553,2.21159,-0.01701,0.01930,0.02542,-0.00537,0.00000,0.00000,0.33631,-0.24221,-0.13984,0.16553,0.00000
-0.08397,2.21159,-0.01680,-0.00979,0.02542,-0.00537,0.00000,0.00000,0.34903,-1.15674,0.34256,-0.08397,0.00000
0.22271,2.21159,-0.01690,0.02597,0.02542,-0.00537,0.00000,0.00000,0.34499,0.24908,0.08050,0.22271,0.00000
-0.12339,2.21159,-0.01663,-0.01439,0.02542,-0.00537,0.00000,0.00000,0.33477,0.14198,-0.10887,-0.12339,0.00000
0.27458,2.21159,-0.01676,0.03201,0.02542,-0.00537,0.00000,0.00000,0.32564,0.43756,0.09848,0.27458,0.00000
-0.05566,2.21159,-0.01643,-0.00649,0.02542,-0.00537,0.00000,0.00000,0.32429,1.41675,0.31563,-0.05566,0.00000
0.12401,2.21159,-0.01647,0.01446,0.02542,-0.00537,0.00000,0.00000,0.33863,0.04075,-0.14755,0.12401,0.00000
0.20909,2.21159,-0.01629,0.02438,0.02542,-0.00537,0.00000,0.00000,0.35974,0.51127,-0.00280,0.20909,0.00000
-0.15132,2.21159,-0.01602,-0.01764,0.02542,-0.00537,0.00000,0.00000,0.37073,-0.71421,0.32920,-0.15132,0.00000
0.31765,2.21159,-0.01618,0.03704,0.02542,-0.00537,0.00000,0.00000,0.36585,-0.24881,0.59487,0.31765,0.00000
-0.18036,2.21159,-0.01581,-0.02103,0.02542,-0.00537,0.00000,0.00000,0.34054,0.12907,0.38104,-0.18036,0.00000
0.30401,2.21159,-0.01600,0.03545,0.02542,-0.00537,0.00000,0.00000,0.29355,-0.69530,0.10228,0.30401,0.00000
0.12816,2.21159,-0.01564,0.01494,0.02542,-0.00537,0.00000,0.00000,0.24281,0.78045,0.80135,0.12816,0.00000
0.04818,2.21159,-0.01550,0.00562,0.02542,-0.00537,0.00000,0.00000,0.20434,0.60086,-0.07258,0.04818,0.00000
0.33721,2.21159,-0.01543,0.03932,0.02542,-0.00537,0.00000,0.00000,0.17682,0.67620,-0.09024,0.33721,0.00000
-0.08468,2.21159,-0.01502,-0.00987,0.02542,-0.00537,0.00000,0.00000,0.15642,-0.27513,0.12259,-0.08468,0.00000
0.33219,2.21159,-0.01510,0.03873,0.02542,-0.00537,0.00000,0.00000,0.14645,0.12513,0.08597,0.33219,0.00000
-0.03941,2.21159,-0.01471,-0.00460,0.02542,-0.00537,0.00000,0.00000,0.14820,-0.66485,0.14940,-0.03941,0.00000
0.32497,2.21159,-0.01475,0.03789,0.02542,-0.00537,0.00000,0.00000,0.15945,0.10439,-0.21426,0.32497,0.00000
-0.01619,2.21159,-0.01437,-0.00189,0.02542,-0.00537,0.00000,0.00000,0.17799,0.06277,0.21210,-0.01619,0.00000
0.21604,2.21159,-0.01438,0.02519,0.02542,-0.00537,0.00000,0.00000,0.20183,0.09764,-0.24501,0.21604,0.00000
0.23312,2.21159,-0.01411,0.02718,0.02542,-0.00537,0.00000,0.00000,0.23138,1.27575,0.10246,0.23312,0.00000
0.02277,2.21159,-0.01382,0.00265,0.02542,-0.00537,0.00000,0.00000,0.25795,-0.45231,0.20914,0.02277,0.00000
0.34634,2.21388,-0.01377,0.04040,0.02542,-0.00537,0.00000,0.00000,0.27410,0.86608,-0.04140,0.34634,0.00000
-0.18119,2.21159,-0.01336,-0.02113,0.02542,-0.00537,0.00000,0.00000,0.28649,-0.20302,-0.05793,-0.18119,0.00000
0.36562,2.21159,-0.01355,0.04263,0.02542,-0.00537,0.00000,0.00000,0.29971,-0.61440,0.05783,0.36562,0.00000
-0.10590,2.21159,-0.01311,-0.01235,0.02542,-0.00460,0.07672,0.00000,0.31026,0.03927,0.40919,-0.10590,0.00000
0.20208,2.21159,-0.01323,0.02356,0.02542,-0.00460,0.00000,0.00000,0.30974,-0.65420,0.08455,0.20208,0.00000
0.07326,2.21159,-0.01299,0.00854,0.02542,-0.00460,0.00000,0.00000,0.29791,0.52112,-0.13475,0.07326,0.00000
-0.01649,2.21159,-0.01290,-0.00192,0.02542,-0.00460,0.00000,0.00000,0.29462,0.05744,-0.24793,-0.01649,0.00000
0.15342,2.21159,-0.01291,0.01789,0.02542,-0.00383,0.07668,0.00000,0.29069,1.00066,0.27363,0.15342,0.00000
-0.13299,2.21159,-0.01272,-0.01551,0.02542,-0.00383,0.00000,0.00000,0.25693,0.01842,0.21893,-0.13299,0.00000
0.40875,2.21159,-0.01286,0.04766,0.02542,-0.00383,0.00000,0.00000,0.21525,0.43241,0.30438,0.40875,0.00000
-0.23488,2.21159,-0.01239,-0.02739,0.02542,-0.00383,0.00000,0.00000,0.18458,-0.43673,-0.10218,-0.23488,0.00000
0.28793,2.21159,-0.01265,0.03357,0.02542,-0.00383,0.00000,0.00000,0.15280,-0.35795,-0.48272,0.28793,0.00000
-0.11352,2.21159,-0.01231,-0.01324,0.02542,-0.00307,0.07672,0.00000,0.12074,0.03840,0.55918,-0.11352,0.00000
0.08065,2.21159,-0.01244,0.00940,0.02542,-0.00307,0.00000,0.00000,0.09321,-0.54975,0.06953,0.08065,0.00000
0.16277,2.21159,-0.01234,0.01898,0.02542,-0.00307,0.00000,0.00000,0.07290,0.72307,0.12132,0.16277,0.00000
-0.12651,2.21159,-0.01215,-0.01475,0.02542,-0.00307,0.00000,0.00000,0.06311,0.16830,-0.21059,-0.12651,0.00000
0.24893,2.21159,-0.01228,0.02902,0.02542,-0.00307,0.00000,0.00000,0.06296,1.11636,-0.06460,0.24893,0.00000
-0.24660,2.21159,-0.01199,-0.02875,0.02542,-0.00307,0.00000,0.00000,0.06688,0.15127,0.70091,-0.24660,0.00000
0.21125,2.21388,-0.01226,0.02464,0.02542,-0.00307,0.00000,0.00000,0.07309,-0.81814,0.41018,0.21125,0.00000
0.05355,2.21388,-0.01201,0.00625,0.02542,-0.00307,0.00000,0.00000,0.08239,-0.44403,0.57064,0.05355,0.00000
