0.23167,4.14617,-0.01230,0.04921,0.02772,0.00844,0.07668,0.00000,0.04808,0.41650,0.75327,0.23167,0.00000
0.20181,4.14846,-0.01186,0.04291,0.02772,0.00921,0.07672,0.00000,0.03382,-0.06064,-0.06728,0.20181,0.00000
0.28721,4.14617,-0.01142,0.06101,0.02772,0.00921,0.00000,0.00000,0.00912,-0.03865,-1.10344,0.28721,0.00000
0.11301,4.14617,-0.01079,0.02401,0.02772,0.00997,0.07668,0.00000,-0.01391,-0.21212,-0.06093,0.11301,0.00000
0.28284,4.14388,-0.01054,0.06002,0.02772,0.01074,0.07672,0.00000,-0.03615,0.81279,1.54086,0.28284,0.00000
0.30813,4.14617,-0.00998,0.06545,0.02772,0.01074,0.00000,0.00000,-0.05608,0.40600,1.22193,0.30813,0.00000
0.13961,4.14846,-0.00937,0.02968,0.02772,0.01074,0.00000,0.00000,-0.06231,0.48813,-1.12729,0.13961,0.00000
0.28262,4.14617,-0.00906,0.06003,0.02772,0.01151,0.07668,0.00000,-0.05077,0.00861,-1.41626,0.28262,0.00000
0.21578,4.14617,-0.00840,0.04584,0.02772,0.01151,0.00000,0.00000,-0.03300,0.66562,0.48588,0.21578,0.00000
0.14718,4.14388,-0.00793,0.03123,0.02772,0.01151,0.00000,0.00000,-0.02329,-0.59843,1.90932,0.14718,0.00000
0.27021,4.14617,-0.00765,0.05740,0.02772,0.01151,0.00000,0.00000,-0.03226,0.47186,0.73810,0.27021,0.00000
0.21300,4.14617,-0.00711,0.04525,0.02772,0.01151,0.00000,0.00000,-0.05673,1.83332,-1.12979,0.21300,0.00000
0.18101,4.14617,-0.00665,0.03845,0.02772,0.01151,0.00000,0.00000,-0.06368,0.45960,-0.85758,0.18101,0.00000
0.20621,4.14617,-0.00625,0.04380,0.02772,0.01151,0.00000,0.00000,-0.03761,0.28346,0.78700,0.20621,0.00000
0.14578,4.14388,-0.00582,0.03094,0.02772,0.01151,0.00000,0.00000,-0.00734,0.39372,1.11711,0.14578,0.00000
0.28886,4.14617,-0.00553,0.06136,0.02849,0.01151,0.00000,0.00000,0.00409,-0.07915,0.23403,0.28886,0.00000
0.21721,4.14617,-0.00495,0.04614,0.02849,0.01227,0.07672,0.00000,-0.00173,-0.79647,-0.37231,0.21721,0.00000
0.13970,4.14846,-0.00450,0.02970,0.02849,0.01227,0.00000,0.00000,-0.01389,-0.52307,-0.20921,0.13970,0.00000
0.22679,4.14617,-0.00421,0.04818,0.02849,0.01227,0.00000,0.00000,-0.01852,-0.87213,0.66179,0.22679,0.00000
0.22644,4.14388,-0.00375,0.04805,0.02849,0.01227,0.00000,0.00000,-0.01370,-0.44489,0.70501,0.22644,0.00000
0.21402,4.14388,-0.00329,0.04542,0.02849,0.01227,0.00000,0.00000,-0.00746,-0.41148,-0.04537,0.21402,0.00000
0.24915,4.14617,-0.00284,0.05292,0.02849,0.01227,0.00000,0.00000,0.00131,0.16850,-0.40023,0.24915,0.00000
0.25723,4.14846,-0.00233,0.05469,0.02849,0.01227,0.00000,0.00000,0.01949,1.69264,0.16799,0.25723,0.00000
0.11753,4.14617,-0.00181,0.02497,0.02849,0.01227,0.00000,0.00000,0.04011,0.15908,0.54638,0.11753,0.00000
0.24249,4.14617,-0.00158,0.05151,0.02849,0.01227,0.00000,0.00000,0.05002,-0.33468,0.13082,0.24249,0.00000
0.19038,4.14388,-0.00108,0.04040,0.02849,0.01304,0.07668,0.00000,0.05227,0.37864,-0.27912,0.19038,0.00000
0.25956,4.14617,-0.00068,0.05513,0.02849,0.01304,0.00000,0.00000,0.05579,0.83256,0.26600,0.25956,0.00000
0.25469,4.14617,-0.00014,0.05410,0.02849,0.01304,0.00000,0.00000,0.05771,0.45923,0.37252,0.25469,0.00000
0.09494,4.14846,0.00036,0.02019,0.02849,0.01304,0.00000,0.00000,0.05421,0.12380,-0.53833,0.09494,0.00000
0.23141,4.14617,0.00056,0.04916,0.02849,0.01304,0.00000,0.00000,0.04751,-0.19445,-0.69489,0.23141,0.00000
0.16475,4.14388,0.00106,0.03496,0.02849,0.01304,0.00000,0.00000,0.03930,0.99467,0.73212,0.16475,0.00000
0.17698,4.14617,0.00137,0.03759,0.02849,0.01304,0.00000,0.00000,0.03290,-0.79636,1.63076,0.17698,0.00000
0.24513,4.14617,0.00169,0.05207,0.02849,0.01304,0.00000,0.00000,0.03030,0.18351,-0.38964,0.24513,0.00000
0.18118,4.14846,0.00217,0.03852,0.02849,0.01381,0.07672,0.00000,0.03246,0.14519,-1.03814,0.18118,0.00000
0.19773,4.14617,0.00255,0.04200,0.02849,0.01457,0.07667,0.00000,0.03750,-0.25520,0.02651,0.19773,0.00000
0.11489,4.14617,0.00293,0.02441,0.02849,0.01457,0.00000,0.00000,0.04186,-0.24678,1.28664,0.11489,0.00000
0.25459,4.14388,0.00314,0.05403,0.02849,0.01457,0.00000,0.00000,0.04755,1.29187,0.55407,0.25459,0.00000
0.17342,4.14617,0.00362,0.03684,0.02849,0.01457,0.00000,0.00000,0.05787,1.11970,-0.30426,0.17342,0.00000
0.21193,4.14846,0.00396,0.04506,0.02849,0.01457,0.00000,0.00000,0.07033,-0.65876,-0.70263,0.21193,0.00000
0.11933,4.14846,0.00439,0.02537,0.02849,0.01457,0.00000,0.00000,0.07467,-0.00339,-0.07249,0.11933,0.00000
0.21281,4.14617,0.00462,0.04520,0.02849,0.01457,0.00000,0.00000,0.06920,-1.20526,1.38759,0.21281,0.00000
0.23712,4.14388,0.00502,0.05032,0.02849,0.01457,0.00000,0.00000,0.04090,0.25806,0.90157,0.23712,0.00000
0.19986,4.14617,0.00547,0.04245,0.02849,0.01457,0.00000,0.00000,-0.02099,-0.24132,-0.62952,0.19986,0.00000
0.28701,4.14617,0.00589,0.06097,0.02849,0.01457,0.00000,0.00000,-0.07820,1.19282,-0.92241,0.28701,0.00000
0.21322,4.14846,0.00649,0.04534,0.02849,0.01457,0.00000,0.00000,-0.14477,1.44127,0.54419,0.21322,0.00000
0.18006,4.14617,0.00689,0.03825,0.02849,0.01457,0.00000,0.00000,-0.24171,0.12340,0.96671,0.18006,0.00000
0.21544,4.14617,0.00722,0.04576,0.02849,0.01457,0.00000,0.00000,-0.30783,0.78781,0.13715,0.21544,0.00000
0.29353,4.14388,0.00765,0.06229,0.02849,0.01457,0.00000,0.00000,-0.32763,0.84682,-0.51540,0.29353,0.00000
