-0.04402,4.15990,-0.00590,-0.00940,0.02849,0.01688,0.00000,0.00000,-0.01163,-0.01442,0.04891,-0.04402,0.00000
-0.09581,4.15762,-0.00599,-0.02045,0.02849,0.01688,0.00000,0.00000,-0.01840,0.26347,-1.03539,-0.09581,0.00000
-0.02466,4.15990,-0.00613,-0.00527,0.02849,0.01688,0.00000,0.00000,-0.01857,0.95326,0.12453,-0.02466,0.00000
-0.07825,4.15990,-0.00615,-0.01672,0.02849,0.01688,0.00000,0.00000,-0.01450,-0.40650,1.57540,-0.07825,0.00000
-0.07624,4.15990,-0.00633,-0.01629,0.02849,0.01688,0.00000,0.00000,-0.01653,-0.73012,0.63844,-0.07624,0.00000
0.02359,4.15990,-0.00649,0.00504,0.02849,0.01688,0.00000,0.00000,-0.02231,0.76522,0.01653,0.02359,0.00000
-0.05655,4.15762,-0.00645,-0.01207,0.02849,0.01688,0.00000,0.00000,-0.01941,0.54799,0.04474,-0.05655,0.00000
0.08989,4.15762,-0.00654,0.01919,0.02849,0.01688,0.00000,0.00000,-0.00906,0.83316,0.06589,0.08989,0.00000
-0.10392,4.15990,-0.00633,-0.02220,0.02925,0.01688,0.00000,0.00000,-0.00325,0.02048,0.20697,-0.10392,0.00000
-0.02905,4.16219,-0.00655,-0.00621,0.02925,0.01688,0.00000,0.00000,0.01403,0.69417,0.10220,-0.02905,0.00000
0.03157,4.15990,-0.00659,0.00674,0.02925,0.01688,0.00000,0.00000,0.06063,0.76752,0.32872,0.03157,0.00000
-0.05977,4.15762,-0.00653,-0.01276,0.02925,0.01688,0.00000,0.00000,0.12015,0.06232,0.75129,-0.05977,0.00000
-0.06281,4.15762,-0.00668,-0.01341,0.02925,0.01688,0.00000,0.00000,0.17465,-0.43504,-0.08248,-0.06281,0.00000
0.04221,4.15990,-0.00678,0.00902,0.02925,0.01688,0.00000,0.00000,0.21305,0.13606,-0.62110,0.04221,0.00000
-0.11395,4.15990,-0.00668,-0.02435,0.02925,0.01688,0.00000,0.00000,0.22741,-1.54985,0.44950,-0.11395,0.00000
-0.01922,4.15990,-0.00691,-0.00411,0.02849,0.01688,0.00000,0.00000,0.21034,-0.90435,1.19714,-0.01922,0.00000
0.03875,4.15762,-0.00696,0.00827,0.02849,0.01688,0.00000,0.00000,0.16175,0.73256,0.84418,0.03875,0.00000
-0.05932,4.15762,-0.00691,-0.01266,0.02849,0.01688,0.00000,0.00000,0.10323,0.67254,-0.45684,-0.05932,0.00000
0.01923,4.15762,-0.00700,0.00410,0.02849,0.01688,0.00000,0.00000,0.05366,0.41006,-0.69941,0.01923,0.00000
-0.06859,4.15990,-0.00693,-0.01466,0.02849,0.01688,0.00000,0.00000,0.01382,0.66241,0.56647,-0.06859,0.00000
-0.06430,4.15990,-0.00709,-0.01374,0.02849,0.01688,0.00000,0.00000,-0.01870,0.57506,1.12262,-0.06430,0.00000
0.08658,4.15990,-0.00724,0.01850,0.02849,0.01688,0.00000,0.00000,-0.04179,0.70675,0.27608,0.08658,0.00000
-0.06971,4.15762,-0.00708,-0.01488,0.02849,0.01688,0.00000,0.00000,-0.05272,-0.08902,-0.55646,-0.06971,0.00000
-0.06351,4.15762,-0.00721,-0.01356,0.02849,0.01688,0.00000,0.00000,-0.04437,-0.36745,-0.83042,-0.06351,0.00000
0.01135,4.15990,-0.00728,0.00243,0.02849,0.01688,0.00000,0.00000,-0.01796,0.75677,0.42292,0.01135,0.00000
-0.08781,4.15990,-0.00726,-0.01876,0.02849,0.01688,0.00000,0.00000,0.00092,-0.65890,1.73260,-0.08781,0.00000
-0.01705,4.15990,-0.00748,-0.00364,0.02849,0.01688,0.00000,0.00000,0.00072,-0.59535,0.35954,-0.01705,0.00000
0.07439,4.15762,-0.00752,0.01588,0.02849,0.01688,0.00000,0.00000,0.00952,0.78028,-0.80064,0.07439,0.00000
-0.07625,4.15762,-0.00736,-0.01628,0.02849,0.01688,0.00000,0.00000,0.04462,0.40267,-0.38471,-0.07625,0.00000
-0.01273,4.15990,-0.00749,-0.00272,0.02849,0.01688,0.00000,0.00000,0.08101,0.38569,0.36477,-0.01273,0.00000
-0.06530,4.16219,-0.00749,-0.01397,0.02849,0.01688,0.00000,0.00000,0.09831,0.23361,0.87055,-0.06530,0.00000
-0.01521,4.15990,-0.00765,-0.00325,0.02849,0.01688,0.00000,0.00000,0.10410,0.63647,0.29023,-0.01521,0.00000
0.00759,4.15762,-0.00768,0.00162,0.02849,0.01688,0.00000,0.00000,0.10417,-0.96955,0.00299,0.00759,0.00000
-0.10103,4.15762,-0.00764,-0.02156,0.02849,0.01688,0.00000,0.00000,0.09418,-0.84004,0.28341,-0.10103,0.00000
