sil_command,speed,lean_angle,lean_rate,hand_angle,fork_angle,fork_rate,lean_torque,hand_torque,x_acceleration,y_acceleration,command_fork,command_hand
0.43025,4.13014,-0.02214,0.09077,0.00701,-0.00997,0.07672,0.00000,-0.66298,-0.17589,1.25414,0.33491,0.00000
0.56289,4.13014,-0.02130,0.11876,0.00701,-0.00997,0.00000,0.00000,-0.59899,0.42286,-0.29870,0.43492,0.00000
0.32575,4.13014,-0.02019,0.06873,0.00701,-0.00921,0.07668,0.00000,-0.50933,1.16188,-1.14746,0.25272,0.00000
0.58458,4.13243,-0.01951,0.12345,0.00701,-0.00844,0.07672,0.00000,-0.40405,0.63684,0.53100,0.45943,0.00000
0.48796,4.13014,-0.01831,0.10295,0.00701,-0.00844,0.00000,0.00000,-0.29508,-0.93707,1.49022,0.37738,0.00000
0.49207,4.13014,-0.01735,0.10382,0.00701,-0.00690,0.15340,0.00000,-0.19463,-0.93947,-0.37163,0.39354,0.00000
0.68300,4.13014,-0.01636,0.14410,0.00701,-0.00614,0.07667,0.00000,-0.10347,-0.11091,-0.75259,0.54133,0.00000
0.53471,4.13014,-0.01497,0.11281,0.00701,-0.00537,0.07672,0.00000,-0.01924,0.66062,0.75378,0.42454,0.00000
0.52002,4.13243,-0.01393,0.10982,0.00701,-0.00537,0.00000,0.00000,0.05166,0.27706,0.69440,0.40720,0.00000
0.60965,4.13014,-0.01291,0.12863,0.00701,-0.00460,0.07668,0.00000,0.09768,1.65686,-0.98266,0.48489,0.00000
0.62610,4.13243,-0.01165,0.13222,0.00701,-0.00384,0.07672,0.00000,0.11980,0.81946,-0.89731,0.49881,0.00000
0.57337,4.13014,-0.01034,0.12097,0.00701,-0.00230,0.15338,0.00000,0.12907,0.01895,0.79296,0.46483,0.00000
0.69041,4.13014,-0.00918,0.14566,0.00701,-0.00154,0.07667,0.00000,0.14844,0.44304,1.05260,0.55384,0.00000
0.54988,4.13014,-0.00782,0.11602,0.00701,-0.00077,0.07672,0.00000,0.19183,0.56410,-1.00696,0.44323,0.00000
0.70728,4.13014,-0.00669,0.14922,0.00701,-0.00000,0.07668,0.00000,0.23014,-0.34609,-1.43402,0.56942,0.00000
0.54570,4.13243,-0.00521,0.11524,0.00701,0.00077,0.07672,0.00000,0.24510,-1.57733,-0.14293,0.44184,0.00000
0.56983,4.13014,-0.00407,0.12022,0.00701,0.00230,0.15340,0.00000,0.24813,-0.74985,0.54158,0.46895,0.00000
0.82863,4.13014,-0.00288,0.17483,0.00701,0.00307,0.07668,0.00000,0.24113,0.20676,0.83602,0.67060,0.00000
0.55790,4.13014,-0.00120,0.11771,0.00701,0.00307,0.00000,0.00000,0.18155,2.38273,-0.08053,0.44981,0.00000
0.66716,4.13243,-0.00007,0.14090,0.00701,0.00383,0.07672,0.00000,0.05273,0.45054,-1.62691,0.54261,0.00000
0.66329,4.13243,0.00134,0.14008,0.00701,0.00537,0.15340,0.00000,-0.06765,1.22751,-0.23845,0.54718,0.00000
0.64221,4.13014,0.00272,0.13550,0.00701,0.00690,0.15340,0.00000,-0.13471,0.77932,1.31319,0.53323,0.00000
0.59421,4.13014,0.00401,0.12537,0.00701,0.00844,0.15340,0.00000,-0.16007,-1.08161,0.63739,0.49768,0.00000
0.76588,4.13014,0.00523,0.16159,0.00701,0.00997,0.15341,0.00000,-0.17576,0.04352,-1.37323,0.63671,0.00000
0.54771,4.13243,0.00682,0.11567,0.00701,0.01150,0.15340,0.00000,-0.21794,-0.05664,-0.96984,0.46566,0.00000
0.69434,4.13243,0.00798,0.14663,0.00701,0.01227,0.07668,0.00000,-0.26096,-0.39890,0.36627,0.57813,0.00000
0.58533,4.13014,0.00943,0.12349,0.00701,0.01380,0.15340,0.00000,-0.26495,-0.71059,0.56195,0.49938,0.00000
