sil_command,speed,lean_angle,lean_rate,hand_angle,fork_angle,fork_rate,lean_torque,hand_torque,x_acceleration,y_acceleration,command_fork,command_hand
-0.01345,4.15304,-0.00018,-0.00287,0.02772,0.01994,0.00000,0.00000,0.06360,1.64688,-0.05833,-0.01345,0.00000
-0.34285,4.15304,-0.00025,-0.07304,0.02772,0.01994,0.00000,0.00000,0.03144,1.02174,0.52221,-0.34285,0.00000
-0.09197,4.15533,-0.00099,-0.01961,0.02772,0.01994,0.00000,0.00000,-0.00836,0.15477,-0.28772,-0.09197,0.00000
-0.10421,4.15304,-0.00116,-0.02220,0.02772,0.01994,0.00000,0.00000,-0.06261,-0.03568,-0.22236,-0.10421,0.00000
-0.23290,4.15533,-0.00138,-0.04967,0.02772,0.01994,0.00000,0.00000,-0.10476,-0.38831,0.59978,-0.23290,0.00000
-0.03738,4.15304,-0.00187,-0.00796,0.02772,0.01994,0.00000,0.00000,-0.11665,0.29553,0.53618,-0.03738,0.00000
-0.14862,4.15304,-0.00197,-0.03166,0.02772,0.01994,0.00000,0.00000,-0.11030,-0.00228,0.01561,-0.14862,0.00000
-0.36280,4.15533,-0.00232,-0.07737,0.02772,0.01994,0.00000,0.00000,-0.09277,-1.75734,-0.71252,-0.36280,0.00000
-0.03831,4.15533,-0.00304,-0.00817,0.02772,0.01994,0.00000,0.00000,-0.06524,0.28778,-0.47661,-0.03831,0.00000
-0.15168,4.15533,-0.00308,-0.03235,0.02772,0.01994,0.00000,0.00000,-0.03775,0.38355,1.29172,-0.15168,0.00000
-0.23841,4.15304,-0.00343,-0.05079,0.02772,0.01994,0.00000,0.00000,-0.01887,-1.56110,0.85320,-0.23841,0.00000
0.02300,4.15304,-0.00393,0.00490,0.02772,0.01994,0.00000,0.00000,-0.01339,1.49675,-0.38160,0.02300,0.00000
-0.24500,4.15304,-0.00390,-0.05219,0.02772,0.01994,0.00000,0.00000,-0.03181,0.33045,-0.34771,-0.24500,0.00000
-0.11826,4.15533,-0.00440,-0.02522,0.02772,0.01994,0.00000,0.00000,-0.07043,-0.74281,-0.36007,-0.11826,0.00000
-0.14344,4.15304,-0.00459,-0.03056,0.02772,0.01994,0.00000,0.00000,-0.08491,0.23915,0.61830,-0.14344,0.00000
-0.21275,4.15533,-0.00489,-0.04537,0.02772,0.01994,0.00000,0.00000,-0.05304,-0.13796,0.96607,-0.21275,0.00000
-0.06092,4.15304,-0.00534,-0.01298,0.02772,0.01994,0.00000,0.00000,-0.00463,0.63534,0.08496,-0.06092,0.00000
-0.11996,4.15304,-0.00546,-0.02556,0.02772,0.01994,0.00000,0.00000,0.03775,0.67288,-0.10421,-0.11996,0.00000
-0.34626,4.15533,-0.00573,-0.07384,0.02772,0.01994,0.00000,0.00000,0.06222,-0.48449,-0.21300,-0.34626,0.00000
-0.01119,4.15533,-0.00640,-0.00239,0.02772,0.01994,0.00000,0.00000,0.06477,0.41807,0.15803,-0.01119,0.00000
-0.17912,4.15533,-0.00639,-0.03820,0.02772,0.01994,0.00000,0.00000,0.05516,-0.17706,0.87042,-0.17912,0.00000
-0.23210,4.15304,-0.00678,-0.04945,0.02772,0.01994,0.00000,0.00000,0.04067,-1.22102,0.38842,-0.23210,0.00000
0.10462,4.15304,-0.00724,0.02229,0.02772,0.01994,0.00000,0.00000,0.02420,1.28369,0.19195,0.10462,0.00000
-0.24785,4.15533,-0.00704,-0.05285,0.02772,0.01994,0.00000,0.00000,0.00780,0.71731,0.10993,-0.24785,0.00000
-0.04136,4.15533,-0.00755,-0.00882,0.02772,0.01994,0.00000,0.00000,-0.00300,0.02093,-0.53872,-0.04136,0.00000
-0.12796,4.15533,-0.00760,-0.02729,0.02772,0.01994,0.00000,0.00000,-0.00296,0.67878,0.10791,-0.12796,0.00000
-0.16693,4.15533,-0.00784,-0.03560,0.02772,0.01994,0.00000,0.00000,0.00401,0.70201,0.26684,-0.16693,0.00000
-0.15285,4.15304,-0.00818,-0.03256,0.02772,0.01994,0.00000,0.00000,0.03610,-0.00270,0.12907,-0.15285,0.00000
-0.07130,4.15304,-0.00848,-0.01519,0.02772,0.01994,0.00000,0.00000,0.10505,-0.00360,0.36404,-0.07130,0.00000
-0.37869,4.15533,-0.00865,-0.08076,0.02772,0.01994,0.00000,0.00000,0.16872,-2.51174,-0.06058,-0.37869,0.00000
0.07163,4.15533,-0.00939,0.01527,0.02772,0.01994,0.00000,0.00000,0.20264,-0.48844,-0.31136,0.07163,0.00000
-0.18368,4.15533,-0.00918,-0.03917,0.02772,0.01994,0.00000,0.00000,0.21476,-0.82657,0.98165,-0.18368,0.00000
-0.17588,4.15304,-0.00957,-0.03747,0.02772,0.01994,0.00000,0.00000,0.20554,-1.25466,0.61371,-0.17588,0.00000
0.02321,4.15304,-0.00989,0.00495,0.02772,0.01994,0.00000,0.00000,0.17914,1.86002,-0.66124,0.02321,0.00000
-0.32414,4.15533,-0.00983,-0.06912,0.02772,0.01994,0.00000,0.00000,0.14383,1.19355,0.07530,-0.32414,0.00000
-0.07604,4.15533,-0.01046,-0.01622,0.02772,0.01994,0.00000,0.00000,0.10566,0.49116,0.20139,-0.07604,0.00000
-0.19703,4.15533,-0.01057,-0.04202,0.02772,0.01994,0.00000,0.00000,0.07084,1.68507,0.53718,-0.19703,0.00000
-0.13774,4.15533,-0.01097,-0.02937,0.02772,0.01994,0.00000,0.00000,0.04309,0.78007,0.14952,-0.13774,0.00000
-0.18942,4.15304,-0.01122,-0.04035,0.02772,0.01994,0.00000,0.00000,0.02423,-0.21991,-0.48052,-0.18942,0.00000
-0.16871,4.15304,-0.01159,-0.03594,0.02772,0.01994,0.00000,0.00000,0.01683,-0.55305,0.29782,-0.16871,0.00000
-0.35101,4.15533,-0.01194,-0.07485,0.02772,0.01994,0.00000,0.00000,0.01736,-1.51975,0.89458,-0.35101,0.00000
0.03130,4.15533,-0.01262,0.00667,0.02772,0.01918,-0.07672,0.00000,0.02082,-0.02308,0.11647,0.03130,0.00000
-0.25279,4.15533,-0.01253,-0.05391,0.02772,0.01918,0.00000,0.00000,0.02163,-0.25210,-0.22449,-0.25279,0.00000
-0.23539,4.15304,-0.01305,-0.05015,0.02772,0.01918,0.00000,0.00000,0.01218,-1.19717,-0.22900,-0.23539,0.00000
-0.04569,4.15304,-0.01347,-0.00973,0.02772,0.01918,0.00000,0.00000,-0.00734,1.46298,0.54566,-0.04569,0.00000
-0.30945,4.15533,-0.01357,-0.06599,0.02772,0.01918,0.00000,0.00000,-0.02960,0.67595,1.04114,-0.30945,0.00000
-0.11580,4.15533,-0.01420,-0.02470,0.02772,0.01918,0.00000,0.00000,-0.04971,0.37889,-0.58498,-0.11580,0.00000
-0.18656,4.15533,-0.01440,-0.03978,0.02772,0.01918,0.00000,0.00000,-0.06683,0.60808,-0.69035,-0.18656,0.00000
-0.22798,4.15304,-0.01476,-0.04857,0.02772,0.01918,0.00000,0.00000,-0.07639,-0.44874,0.20293,-0.22798,0.00000
-0.24421,4.15304,-0.01522,-0.05203,0.02772,0.01918,0.00000,0.00000,-0.07397,-1.28751,0.94739,-0.24421,0.00000
-0.15439,4.15304,-0.01572,-0.03289,0.02772,0.01918,0.00000,0.00000,-0.06194,-0.31153,1.24287,-0.15439,0.00000
-0.31535,4.15533,-0.01607,-0.06725,0.02772,0.01918,0.00000,0.00000,-0.04259,-0.33345,-0.24530,-0.31535,0.00000
-0.10022,4.15533,-0.01663,-0.02137,0.02772,0.01918,0.00000,0.00000,-0.01798,1.40367,-1.31803,-0.10022,0.00000
-0.34363,4.15533,-0.01676,-0.07328,0.02772,0.01918,0.00000,0.00000,-0.01534,0.65219,0.22186,-0.34363,0.00000
-0.29842,4.15304,-0.01742,-0.06358,0.02772,0.01918,0.00000,0.00000,-0.04821,-0.32770,1.20930,-0.29842,0.00000
-0.16346,4.15304,-0.01802,-0.03482,0.02772,0.01918,0.00000,0.00000,-0.07785,1.30869,0.61061,-0.16346,0.00000
-0.29097,4.15533,-0.01834,-0.06205,0.02772,0.01918,0.00000,0.00000,-0.08391,-0.24775,-0.03163,-0.29097,0.00000
-0.21598,4.15304,-0.01889,-0.04601,0.02772,0.01918,0.00000,0.00000,-0.07650,-0.35436,-0.85972,-0.21598,0.00000
-0.20302,4.15533,-0.01926,-0.04329,0.02772,0.01918,0.00000,0.00000,-0.05893,0.70906,0.11103,-0.20302,0.00000
-0.29557,4.15304,-0.01963,-0.06297,0.02772,0.01918,0.00000,0.00000,-0.03412,-0.01091,0.77673,-0.29557,0.00000
-0.31620,4.15304,-0.02024,-0.06736,0.02772,0.01918,0.00000,0.00000,-0.00880,-1.08804,0.28585,-0.31620,0.00000
-0.23062,4.15533,-0.02089,-0.04918,0.02772,0.01918,0.00000,0.00000,0.01269,-0.05565,0.24902,-0.23062,0.00000
-0.32713,4.15533,-0.02137,-0.06976,0.02772,0.01841,-0.07668,0.00000,0.02999,-0.30416,-0.01108,-0.32713,0.00000
-0.19389,4.15533,-0.02193,-0.04135,0.02772,0.01841,0.00000,0.00000,0.04109,0.74775,-0.25386,-0.19389,0.00000
-0.39435,4.15533,-0.02229,-0.08409,0.02772,0.01841,0.00000,0.00000,0.04520,-0.00349,0.38261,-0.39435,0.00000
-0.31080,4.15304,-0.02304,-0.06621,0.02772,0.01841,0.00000,0.00000,0.04237,-1.35160,0.72233,-0.31080,0.00000
-0.21973,4.15304,-0.02368,-0.04681,0.02772,0.01764,-0.07672,0.00000,0.03108,0.78892,0.51451,-0.21973,0.00000
-0.36581,4.15533,-0.02415,-0.07801,0.02772,0.01764,0.00000,0.00000,0.01951,0.61190,0.36123,-0.36581,0.00000
-0.31518,4.15533,-0.02490,-0.06721,0.02772,0.01611,-0.15341,0.00000,-0.00404,-0.00473,-0.36280,-0.31518,0.00000
-0.22968,4.15533,-0.02546,-0.04898,0.02772,0.01534,-0.07668,0.00000,-0.05673,1.18584,0.08980,-0.22968,0.00000
-0.32636,4.15304,-0.02587,-0.06953,0.02772,0.01457,-0.07673,0.00000,-0.10474,1.02688,1.35271,-0.32636,0.00000
-0.30889,4.15304,-0.02655,-0.06581,0.02772,0.01381,-0.07668,0.00000,-0.12041,0.11166,1.33544,-0.30889,0.00000
-0.25731,4.15533,-0.02716,-0.05487,0.02772,0.01381,0.00000,0.00000,-0.11408,0.12722,0.33071,-0.25731,0.00000
-0.29298,4.15533,-0.02768,-0.06248,0.02772,0.01304,-0.07672,0.00000,-0.09628,-0.19818,-0.79649,-0.29298,0.00000
-0.25016,4.15533,-0.02829,-0.05335,0.02772,0.01227,-0.07668,0.00000,-0.07680,0.76531,-0.23284,-0.25016,0.00000
-0.32118,4.15533,-0.02873,-0.06849,0.02772,0.01227,0.00000,0.00000,-0.06842,-0.51571,1.34026,-0.32118,0.00000
