speed_ticks,speed,Kalman_gain,posterior_x_phi,omega_x,omega_y,omega_z,m_lean_angle_meas,m_lean_angle,bias,lean_rate,enc_counts_hand,enc_counts_fork,m_hand_angle,m_fork_angle,steer_rate,m_lean_torque,sil_command,post_fork_pwm,post_hand_pwm,command_fork
0,0.00,0.00015,-0.00003,-0.00,-0.02,-0.02,0.00,-0.00003,-0.00,-0.00204,3172,6109,-0.26910,-0.10263,-1.07379,0.00,,17226,16384,-1.00
0,0.00,0.00015,-0.00005,0.00,-0.02,-0.01,0.00,-0.00005,-0.00,0.00078,3172,6123,-0.26910,-0.11337,-1.07379,0.00,,17226,16384,-1.00
0,0.00,0.00016,-0.00004,-0.00,-0.02,-0.02,-0.00,-0.00004,-0.00,-0.00345,3172,6138,-0.26910,-0.12488,-1.15051,0.00,,17226,16384,-1.00
0,0.00,0.00016,-0.00008,-0.00,-0.02,-0.02,-0.00,-0.00008,-0.00,-0.00114,3172,6152,-0.26910,-0.13561,-1.07379,0.00,,17226,16384,-1.00
0,0.00,0.00017,-0.00009,-0.00,-0.01,-0.01,-0.00,-0.00009,-0.00,-0.00164,3172,6167,-0.26910,-0.14712,-1.15047,0.00,,17226,16384,-1.00
0,0.00,0.00017,-0.00010,-0.01,-0.01,-0.01,-0.00,-0.00010,-0.00,-0.00513,3172,6183,-0.26910,-0.15939,-1.22719,0.00,,17226,16384,-1.00
0,0.00,0.00018,-0.00015,-0.00,-0.02,-0.01,-0.00,-0.00015,-0.00,-0.00290,3172,6198,-0.26910,-0.17089,-1.15047,0.00,,17226,16384,-1.00
0,0.00,0.00018,-0.00018,-0.00,-0.02,-0.02,-0.00,-0.00018,-0.00,-0.00435,3172,6215,-0.26910,-0.18393,-1.30391,0.00,,17226,16384,-1.00
0,0.00,0.00019,-0.00023,-0.00,-0.02,-0.02,0.00,-0.00023,-0.00,-0.00009,3172,6233,-0.26910,-0.19774,-1.38059,0.00,,17226,16384,-1.00
0,0.00,0.00019,-0.00023,-0.00,-0.02,-0.02,-0.00,-0.00023,-0.00,-0.00235,3172,6256,-0.26910,-0.21538,-1.76406,0.00,,17226,16384,-1.00
0,0.00,0.00020,-0.00025,0.00,-0.02,-0.01,0.00,-0.00025,-0.00,0.00293,3172,6279,-0.26910,-0.23302,-1.76411,0.00,,17226,16384,-1.00
0,0.00,0.00020,-0.00022,0.00,-0.02,-0.01,0.00,-0.00022,-0.00,0.00168,3172,6304,-0.26910,-0.25220,-1.91746,0.00,,17226,16384,-1.00
0,0.00,0.00021,-0.00020,-0.00,-0.02,-0.01,0.00,-0.00020,-0.00,-0.00044,3172,6328,-0.26910,-0.27060,-1.84078,0.00,,17226,16384,-1.00
0,0.00,0.00021,-0.00021,0.00,-0.02,-0.02,0.00,-0.00021,-0.00,0.00316,3172,6353,-0.26910,-0.28978,-1.91746,0.00,,17226,16384,-1.00
0,0.00,0.00022,-0.00018,0.00,-0.02,-0.02,0.00,-0.00018,-0.00,0.00128,3172,6379,-0.26910,-0.30972,-1.99418,0.00,,17226,16384,-1.00
0,0.00,0.00022,-0.00016,0.00,-0.02,-0.02,0.00,-0.00016,-0.00,0.00112,3172,6405,-0.26910,-0.32966,-1.99418,0.00,,17226,16384,-1.00
0,0.00,0.00023,-0.00015,0.00,-0.02,-0.01,-0.00,-0.00015,-0.00,0.00066,3172,6432,-0.26910,-0.35037,-2.07086,0.00,,17226,16384,-1.00
0,0.00,0.00023,-0.00015,-0.00,-0.02,-0.01,0.00,-0.00015,-0.00,-0.00130,3172,6458,-0.26910,-0.37031,-1.99418,0.00,,17226,16384,-1.00
0,0.00,0.00024,-0.00016,-0.00,-0.02,-0.01,-0.00,-0.00016,-0.00,-0.00474,3172,6485,-0.26910,-0.39102,-2.07090,0.00,,17226,16384,-1.00
0,0.00,0.00024,-0.00021,-0.00,-0.02,-0.02,-0.00,-0.00021,-0.00,-0.00137,3172,6512,-0.26910,-0.41173,-2.07086,0.00,,17226,16384,-1.00
0,0.00,0.00025,-0.00022,0.00,-0.02,-0.02,0.00,-0.00022,-0.00,0.00128,3172,6539,-0.26910,-0.43244,-2.07086,0.00,,17226,16384,-1.00
0,0.00,0.00025,-0.00021,-0.00,-0.02,-0.02,-0.00,-0.00021,-0.00,-0.00325,3172,6566,-0.26910,-0.45315,-2.07090,0.00,,15499,16384,1.05
0,0.00,0.00026,-0.00024,0.00,-0.02,-0.02,-0.00,-0.00024,-0.00,0.00082,3172,6592,-0.26910,-0.47309,-1.99418,0.00,,15499,16384,1.05
0,0.00,0.00026,-0.00023,0.00,-0.02,-0.02,-0.00,-0.00023,-0.00,0.00203,3172,6618,-0.26910,-0.49303,-1.99418,0.00,,15499,16384,1.05
0,0.00,0.00027,-0.00021,-0.00,-0.02,-0.02,-0.00,-0.00021,-0.00,-0.00154,3172,6642,-0.26910,-0.51144,-1.84073,0.00,,15499,16384,1.05
0,0.00,0.00027,-0.00023,0.00,-0.02,-0.03,0.00,-0.00023,-0.00,0.00127,3172,6666,-0.26910,-0.52985,-1.84078,0.00,,15499,16384,1.05
0,0.00,0.00028,-0.00021,0.00,-0.02,-0.02,-0.00,-0.00021,-0.00,0.00234,3172,6689,-0.26910,-0.54749,-1.76411,0.00,,15499,16384,1.05
0,0.00,0.00028,-0.00019,0.00,-0.02,-0.01,0.00,-0.00019,-0.00,0.00289,3172,6713,-0.26910,-0.56590,-1.84078,0.00,,15499,16384,1.05
0,0.00,0.00029,-0.00016,0.00,-0.02,-0.02,0.00,-0.00016,-0.00,0.00492,3172,6730,-0.26910,-0.57893,-1.30386,0.00,,15499,16384,1.05
0,0.00,0.00029,-0.00011,0.00,-0.02,-0.04,0.00,-0.00011,-0.00,0.00110,3172,6739,-0.26910,-0.58584,-0.69032,0.00,,15499,16384,1.05
0,0.00,0.00030,-0.00010,-0.00,-0.03,-0.05,0.00,-0.00010,-0.00,-0.00381,3172,6742,-0.26910,-0.58814,-0.23007,0.00,,15499,16384,1.05
0,0.00,0.00030,-0.00014,-0.01,-0.02,-0.03,0.00,-0.00014,-0.00,-0.00562,3172,6745,-0.26910,-0.59044,-0.23007,0.00,,15499,16384,1.05
0,0.00,0.00031,-0.00020,-0.00,-0.01,0.01,0.00,-0.00020,-0.00,-0.00288,3172,6747,-0.26910,-0.59197,-0.15340,0.00,,15499,16384,1.05
0,0.00,0.00031,-0.00022,-0.01,-0.01,0.03,0.00,-0.00022,-0.00,-0.00952,3171,6749,-0.26987,-0.59351,-0.15340,0.00,,15499,16384,1.05
0,0.00,0.00032,-0.00032,-0.01,-0.01,0.02,0.00,-0.00032,-0.00,-0.01293,3171,6751,-0.26987,-0.59504,-0.15340,0.00,,15499,16384,1.05
0,0.00,0.00032,-0.00045,-0.01,-0.01,0.00,0.00,-0.00045,-0.00,-0.00582,3171,6752,-0.26987,-0.59581,-0.07672,0.00,,15499,16384,1.05
0,0.00,0.00033,-0.00051,0.00,-0.01,-0.01,-0.00,-0.00051,-0.00,0.00145,3171,6752,-0.26987,-0.59581,0.00000,0.00,,15499,16384,1.05
0,0.00,0.00033,-0.00049,0.00,-0.02,-0.01,0.00,-0.00049,-0.00,0.00493,3171,6751,-0.26987,-0.59504,0.07672,0.00,,15499,16384,1.05
0,0.00,0.00034,-0.00044,0.01,-0.02,-0.01,-0.00,-0.00044,-0.00,0.00963,3171,6744,-0.26987,-0.58967,0.53687,0.00,,15499,16384,1.05
0,0.00,0.00034,-0.00035,0.01,-0.02,-0.01,0.00,-0.00035,-0.00,0.00727,3171,6736,-0.26987,-0.58354,0.61359,0.00,,15499,16384,1.05
0,0.00,0.00035,-0.00027,0.01,-0.03,-0.03,0.00,-0.00027,-0.00,0.00518,3171,6729,-0.26987,-0.57817,0.53687,0.00,,15499,16384,1.05
0,0.00,0.00035,-0.00022,-0.00,-0.03,-0.02,0.00,-0.00022,-0.00,-0.00035,3171,6720,-0.26987,-0.57126,0.69032,0.00,,15499,16384,1.05
0,0.00,0.00036,-0.00023,0.00,-0.03,-0.01,0.00,-0.00022,-0.00,0.00198,3171,6711,-0.26987,-0.56436,0.69027,0.00,,15499,16384,1.05
0,0.00,0.00036,-0.00021,-0.00,-0.03,-0.02,0.00,-0.00021,-0.00,-0.00143,3171,6699,-0.26987,-0.55516,0.92039,0.00,,15499,16384,1.05
0,0.00,0.00037,-0.00022,-0.00,-0.02,-0.03,0.00,-0.00022,-0.00,-0.00144,3171,6687,-0.26987,-0.54595,0.92039,0.00,,15499,16384,1.05
